date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population_density,median_age,aged_70_older,population
2020-03-11,0.9937196994182327,0.03350970709639839,0.013659995536459048,2.0000000000000075,0.0,0.0,134793.00000000052,0.8400000000000033,241.00000000000097,0.0500000000000002,20.100000000000083,3.710000000000014,131.00000000000048,0.07000000000000028,293.1900000000011,34.900000000000134,6.400000000000025,179872.0000000007
2020-03-12,0.9923809187136435,0.04298942317944175,0.01975178398266108,2.0000000000000084,0.0,0.0,134793.00000000058,0.8400000000000036,241.00000000000108,0.05000000000000021,20.10000000000009,3.7100000000000155,131.00000000000054,0.07000000000000031,293.1900000000012,34.90000000000015,6.400000000000027,179872.00000000076
2020-03-13,0.9939624828296748,0.05347671508981737,0.02693148504581941,2.000000000000009,0.0,0.0,134793.00000000064,0.840000000000004,241.00000000000114,0.050000000000000225,20.100000000000094,3.710000000000017,131.00000000000057,0.07000000000000034,293.1900000000013,34.90000000000016,6.400000000000029,179872.00000000081
2020-03-14,1.0001098711720313,0.06439648266513304,0.03502214319612934,2.0000000000000093,0.0,0.0,134793.00000000067,0.8400000000000042,241.0000000000012,0.05000000000000024,20.100000000000097,3.7100000000000177,131.0000000000006,0.07000000000000035,293.1900000000014,34.90000000000017,6.4000000000000306,179872.00000000087
2020-03-15,1.0122995979491607,0.07499419457803544,0.043766607397097104,2.0000000000000098,0.0,0.0,134793.0000000007,0.8400000000000043,241.00000000000125,0.05000000000000025,20.1000000000001,3.710000000000018,131.00000000000063,0.07000000000000037,293.1900000000015,34.900000000000176,6.400000000000032,179872.00000000087
2020-03-16,1.0304593461671079,0.08438074612745046,0.05300142613605824,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000044,241.00000000000128,0.05000000000000025,20.100000000000104,3.7100000000000186,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-03-17,1.0555044966970843,0.09403863005454083,0.06263342254322027,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000045,241.0000000000013,0.05000000000000025,20.100000000000104,3.710000000000019,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-03-18,1.0887679976036164,0.10365760861071835,0.0724682795770986,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.7100000000000195,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-03-19,1.1315727661406585,0.11284340038176228,0.08225844950182863,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-03-20,1.184910990248676,0.12113869120422754,0.09173908599514993,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
