date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,icu_patients,weekly_hosp_admissions,total_tests,new_tests,new_tests_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,cardiovasc_death_rate,population
2020-03-11,5568.335034495176,453.6281284006194,438.6435009326449,37.02710464394504,4.052251224517542,3.3515935130813763,107.53252221015687,0.9023547408626278,79.00000000000031,3283.0000000000127,187521.43530484082,11741.115043761507,11900.037021481909,0.1000000000000004,0.08000000000000031,0.010000000000000038,1968.0000000000075,1968.0000000000075,0.0,55.41467717852303,43.40000000000016,0.2000000000000008,86.00000000000033,51815808.00000019
2020-03-12,5840.166935626417,420.2868633765262,428.20379632636866,40.1709295221911,4.05034217790165,3.471477093613924,112.78215699032435,0.8287707809367648,79.00000000000034,3283.000000000014,196768.62084619777,11662.151825140818,11877.32754357757,0.10000000000000042,0.08000000000000035,0.010000000000000044,1968.0000000000084,1968.0000000000084,0.0,55.427643307292485,43.40000000000018,0.20000000000000084,86.00000000000036,51815808.00000022
2020-03-13,6120.535027188472,387.5462722899904,414.79232429713636,43.57692047713144,4.061205243639559,3.583232092996486,118.196637458322,0.7606078206734859,79.00000000000037,3283.000000000015,206567.0699332912,11547.837608351427,11831.07343725656,0.10000000000000045,0.08000000000000038,0.010000000000000047,1968.000000000009,1968.000000000009,0.0,55.52301043780622,43.4000000000002,0.2000000000000009,86.00000000000038,51815808.00000024
2020-03-14,6402.895727404939,355.6981495956444,398.629306571269,47.202712982283046,4.073392620512481,3.6843233910143383,123.64960252813083,0.700129750443706,79.00000000000038,3283.000000000016,216767.0268520373,11395.142847504696,11758.580756675467,0.10000000000000048,0.08000000000000039,0.010000000000000049,1968.0000000000095,1968.0000000000095,0.0,55.73193316772126,43.400000000000205,0.20000000000000095,86.0000000000004,51815808.00000025
2020-03-15,6679.071795553715,325.33642732278406,380.13334305062415,50.97816595843182,4.074307555235691,3.772097746880669,128.98314194134718,0.6496331887215973,79.0000000000004,3283.0000000000164,227180.86196191132,11209.467122700287,11657.267532600346,0.1000000000000005,0.0800000000000004,0.01000000000000005,1968.00000000001,1968.00000000001,0.0,56.08047217701921,43.40000000000021,0.200000000000001,86.00000000000041,51815808.00000027
2020-03-16,6939.892081959415,297.690555786206,359.48453443728977,54.775366550271926,4.021341526155281,3.839103853146933,134.02015736098798,0.6117607674300157,79.0012605042021,3283.000000000017,237581.40128720633,10997.263334914694,11525.276344343618,0.1000000000000005,0.08000000000000042,0.010000000000000052,1968.0000000000102,1968.0000000000102,0.0,56.587575852221505,43.40000000000022,0.200000000000001,86.00000000000043,51815808.000000276
2020-03-17,7181.745952225876,269.50657230183964,336.79694187515577,58.57357404004728,3.9663131905117472,3.8841203914762366,138.69092345060545,0.586037931745751,79.00871848739538,3283.0000000000173,247912.85093308453,10778.992653092952,11366.918893681128,0.1000000000000005,0.08000000000000043,0.010000000000000054,1968.0000000000105,1968.0000000000105,0.0,57.26356650455082,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2020-03-18,7402.317883691073,241.31145799173223,312.5097206274402,62.37864530055916,3.9311505360641643,3.910180952947842,142.95071973727556,0.571487401621208,79.02098618293515,3283.0000000000173,258124.7536005895,10547.559922916043,11186.076258172949,0.1000000000000005,0.08000000000000043,0.010000000000000054,1968.0000000000105,1968.0000000000105,0.0,58.10900503355218,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2020-03-19,7600.783241469027,214.02000267285558,287.2689089256548,66.21331493857397,3.929229094679027,3.923232353366349,146.78361333236865,0.5665995525087315,79.03021927521053,3283.0000000000173,268178.02205241413,10305.011393382909,10985.459342950991,0.1000000000000005,0.08000000000000043,0.010000000000000054,1968.0000000000105,1968.0000000000105,0.0,59.11383942480869,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2020-03-20,7777.955110481226,188.83785268337488,261.83876960632927,70.1099054023792,3.967510056303394,3.931128369743578,150.20529597212737,0.5701096514533012,79.02663989273638,3283.0000000000173,278054.65223743644,10065.43739119104,10769.367260930128,0.1000000000000005,0.08000000000000043,0.010000000000000054,1968.0000000000105,1968.0000000000105,0.0,60.256766123228445,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2020-03-21,7936.394419480193,167.1887967523503,237.03529633855453,74.10485956245033,4.048143854444746,3.9428750426599835,153.2652117981003,0.5807113594690976,79.00160564676636,3283.0000000000173,287758.9218865458,9845.875053735892,10544.980778600002,0.1000000000000005,0.08000000000000043,0.010000000000000054,1968.0000000000105,1968.0000000000105,0.0,61.504751063009664,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2020-03-22,8080.49253406717,150.66023040201335,213.67634329464008,78.234640146951,4.169672855280883,3.968064653035717,156.04815319246686,0.5970437005972992,78.95210921245045,3283.0000000000173,297297.7078661056,9644.990033029791,10319.18530922474,0.1000000000000005,0.08000000000000043,0.010000000000000054,1968.0000000000105,1968.0000000000105,0.0,62.82667464179515,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2020-03-23,8216.635302295703,141.0643550898101,192.49721820142625,82.5301333099548,4.325412366088981,4.020232717313962,158.677436646128,0.6178902415113238,78.87794745555644,3283.0000000000173,306687.95698232047,9469.902156317283,10099.26462833098,0.1000000000000005,0.08000000000000043,0.010000000000000054,1968.0000000000105,1968.0000000000105,0.0,64.2063862334473,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2020-03-24,8345.933231731484,132.98911958174043,173.89170954635105,87.00970405486443,4.502010147223498,4.103370239342944,161.17450169274105,0.6417093747340109,78.78443021028411,3283.0000000000173,315951.3182700311,9323.101067787426,9889.9823594189,0.1000000000000005,0.08000000000000043,0.010000000000000054,1968.0000000000105,1968.0000000000105,0.0,65.61858508555746,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2020-03-25,8469.230111258224,126.0652721362085,158.10065643254947,91.68332846131653,4.690453958187508,4.216868338847874,163.55563483452048,0.6668248558727458,78.68214941918701,3283.0000000000173,325116.7508065962,9210.237371622741,9697.961123151777,0.1000000000000005,0.08000000000000043,0.010000000000000054,1968.0000000000105,1968.0000000000105,0.0,67.03434492276548,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
