date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_70_older,median_age,aged_65_older,cardiovasc_death_rate,female_smokers,male_smokers,hospital_beds_per_thousand,human_development_index,population
2020-03-11,3.274607349906199,0.3349932515831034,0.23394036972133578,2.0000000000000075,0.0,0.0,203.0000000000008,2.7200000000000104,203.0000000000008,717.0000000000028,0.07000000000000028,13.800000000000052,0.0,0.11000000000000043,26.000000000000092,26.000000000000092,0.0,15.047771587805304,3.2600000000000118,27.500000000000107,5.10000000000002,298.0000000000012,1.0000000000000038,44.70000000000017,0.8000000000000032,0.6300000000000024,171186368.00000066
2020-03-12,3.428127458131012,0.3814061236562055,0.26473481769780516,2.0000000000000084,0.0012281835811247584,0.0,203.00000000000088,2.7200000000000117,203.00000000000088,717.0000000000032,0.07000000000000031,13.800000000000058,0.0,0.11000000000000049,26.000000000000107,26.000000000000107,0.0,16.260695529897315,3.260000000000013,27.500000000000114,5.100000000000023,298.0000000000013,1.0000000000000042,44.700000000000195,0.8000000000000034,0.6300000000000027,171186368.00000072
2020-03-13,3.6618195754987175,0.4497423755475849,0.3018560583282995,2.000000000000009,0.006092436974789941,0.0,203.00000000000094,2.7200000000000126,203.00000000000094,717.0000000000034,0.07000000000000034,13.800000000000063,0.0,0.11000000000000051,26.000000000000114,26.000000000000114,0.0,17.96726954658268,3.2600000000000144,27.50000000000012,5.1000000000000245,298.00000000000136,1.0000000000000044,44.70000000000021,0.8000000000000036,0.6300000000000029,171186368.00000077
2020-03-14,3.9987402472349043,0.5373552625915237,0.34741919306749225,2.0000000000000093,0.014491758241758312,0.0013450226244343922,203.000000000001,2.720000000000013,203.000000000001,717.0000000000035,0.07000000000000035,13.800000000000066,0.0,0.11000000000000054,26.00000000000012,26.00000000000012,0.0,20.19771056329839,3.2600000000000153,27.500000000000128,5.100000000000025,298.0000000000014,1.0000000000000047,44.700000000000216,0.8000000000000038,0.630000000000003,171186368.00000083
2020-03-15,4.456747493118494,0.6391670610354346,0.4030349830359141,2.0000000000000098,0.026027189722042796,0.0045517533936651755,203.00000000000102,2.7200000000000135,203.00000000000102,717.0000000000036,0.07000000000000037,13.800000000000068,0.0,0.11000000000000057,26.000000000000128,26.000000000000128,0.0,22.952986865589544,3.2600000000000158,27.500000000000135,5.100000000000026,298.0000000000015,1.0000000000000049,44.70000000000022,0.800000000000004,0.6300000000000031,171186368.00000086
2020-03-16,5.021196689651419,0.723056614457896,0.46853884231895326,1.996218487394968,0.036294794360051896,0.009760938510019435,203.00000000000105,2.720000000000014,203.00000000000105,717.0000000000038,0.07000000000000037,13.80000000000007,0.0,0.1100000000000006,26.00000000000013,26.00000000000013,0.0,26.20075824873972,3.260000000000016,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000023,0.800000000000004,0.6300000000000032,171186368.0000009
2020-03-17,5.705781163004574,0.8184236825628806,0.5450217787980395,1.9889705882353044,0.04860118626777659,0.017201763998868858,203.00000000000108,2.7200000000000144,203.00000000000108,717.0000000000039,0.07000000000000037,13.800000000000072,0.0,0.1100000000000006,26.000000000000135,26.000000000000135,0.0,29.896835331674435,3.2600000000000167,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
2020-03-18,6.5344263699909995,0.9367815628271396,0.6337197924049303,1.981159098254697,0.06461831051531222,0.02710025641867337,203.00000000000108,2.7200000000000144,203.00000000000108,717.000000000004,0.07000000000000037,13.800000000000074,0.0,0.1100000000000006,26.000000000000135,26.000000000000135,0.0,33.97640720334542,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
2020-03-19,7.532752550602508,1.081270722863731,0.7356075560037638,1.9771427561409285,0.08479211039133246,0.03961058339351386,203.00000000000108,2.7200000000000144,203.00000000000108,717.000000000004,0.07000000000000037,13.800000000000074,0.0,0.1100000000000006,26.000000000000135,26.000000000000135,0.0,38.336028091584765,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
2020-03-20,8.721671717412143,1.248752007887943,0.8510936760525982,1.9818874484890217,0.10864902784844466,0.0547635290124917,203.00000000000108,2.7200000000000144,203.00000000000108,717.000000000004,0.07000000000000037,13.800000000000074,0.0,0.1100000000000006,26.000000000000135,26.000000000000135,0.0,42.891435419044186,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
2020-03-21,10.112585397626031,1.4313765463167356,0.9797921380995669,2.00032961351609,0.13502587883720646,0.07242785037927844,203.00000000000108,2.7200000000000144,203.00000000000108,717.000000000004,0.07000000000000037,13.800000000000074,0.0,0.1100000000000006,26.000000000000135,26.000000000000135,0.0,47.574100158336236,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
2020-03-22,11.703782939622261,1.6177631789683238,1.120350890904994,2.036898793847478,0.16224225980663823,0.09228129502427804,202.45294117647165,2.7200000000000144,202.70882352941283,717.000000000004,0.07000000000000037,13.800000000000074,0.0,0.1100000000000006,26.000000000000135,26.000000000000135,0.0,52.288822209896416,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
2020-03-23,13.4487486462164,1.7648899343232078,1.269793872768276,2.091378038501319,0.18696934837792667,0.11415441018223592,200.94180672269016,2.7200000000000144,202.23518907563133,717.000000000004,0.07000000000000037,13.800000000000074,0.0,0.1100000000000006,26.000000000000135,26.000000000000135,0.0,56.92952551327245,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
