date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_70_older,gdp_per_capita,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,population,excess_mortality_cumulative,excess_mortality
2020-03-11,10.920045968495296,0.5201981397690734,0.539361314079387,7.000000000000027,0.0,0.0,0.030000000000000117,0.020000000000000077,1.7602242715163077,16.129314149743827,132.88525644748785,0.4000000000000016,2.50000000000001,2991.0000000000114,2991.0000000000114,0.020000000000000077,16.589979356705385,28.100000000000115,4.460000000000017,10581.94000000004,2.0000000000000075,12.300000000000047,80.64000000000031,1.5000000000000062,18001002.000000067,9.88000000000004,2.850011405550145
2020-03-12,10.714113338685639,1.0790996048072192,0.5472371506162033,7.000000000000029,0.0042986425339366545,0.0,0.03000000000000013,0.020000000000000087,1.7603235042190044,24.47731851469966,133.00237155345707,0.4000000000000017,2.500000000000011,2991.0000000000127,2991.0000000000127,0.020000000000000087,20.13126002915923,28.10000000000013,4.460000000000019,10581.940000000046,2.0000000000000084,12.300000000000052,80.64000000000034,1.5000000000000067,18001002.000000075,9.880000000000045,2.7212455594542386
2020-03-13,11.99502262521657,2.4402716977877112,0.7484087937960254,7.000000000000032,0.021323529411764793,0.0,0.030000000000000138,0.020000000000000094,1.7603601136199765,35.32615307477726,133.72892798635996,0.4000000000000018,2.500000000000012,2991.0000000000136,2991.0000000000136,0.020000000000000094,24.26245487965874,28.100000000000136,4.46000000000002,10581.94000000005,2.000000000000009,12.300000000000056,80.64000000000037,1.500000000000007,18001002.000000082,9.880000000000049,2.5650996434725415
2020-03-14,15.545248869364945,4.586134607212809,1.2512443781524518,7.000000000000034,0.050721153846154096,0.004638009049773765,0.030000000000000145,0.020000000000000098,1.7602600658226126,48.8956167453203,135.34231654568484,0.4000000000000019,2.5000000000000124,2991.000000000014,2991.000000000014,0.020000000000000098,28.921687151987165,28.100000000000144,4.460000000000021,10581.940000000051,2.0000000000000093,12.30000000000006,80.64000000000038,1.5000000000000075,18001002.000000086,9.88000000000005,2.44427989159108
2020-03-15,22.059841629399322,7.425137477710857,2.1524751388179646,7.000000000000035,0.09109516402714979,0.015695701357466122,0.03000000000000015,0.0200000000000001,1.7599190312674144,65.39991230042541,138.19865725412484,0.400000000000002,2.500000000000013,2991.0000000000146,2991.0000000000146,0.0200000000000001,34.034633011049266,28.10000000000015,4.460000000000022,10581.940000000053,2.0000000000000098,12.300000000000061,80.6400000000004,1.500000000000008,18001002.00000009,9.880000000000052,2.4567390688148993
2020-03-16,30.441132030065074,9.162728350687814,3.378580012807729,6.948319327731127,0.08858640210892088,0.028140877504848203,0.030000000000000155,0.020000000000000104,1.7592156147563163,84.70862847224879,142.63323663807284,0.400000000000002,2.5000000000000133,2991.000000000015,2991.000000000015,0.020000000000000104,39.48943888239821,28.10000000000015,4.460000000000023,10581.940000000055,2.00000000000001,12.300000000000063,80.64000000000041,1.500000000000008,18001002.00000009,9.880000000000052,2.7320399574119594
2020-03-17,41.21234546728063,11.421787698051435,4.995247550006585,6.849264705882388,0.09641717714730157,0.04322362839366532,0.03000000000000016,0.020000000000000108,1.7580354990439688,105.5826025759063,148.75968830596275,0.400000000000002,2.5000000000000133,2991.0000000000155,2991.0000000000155,0.020000000000000108,45.16118549664037,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,9.875224489795972,3.411889234842611
2020-03-18,55.810503444351994,15.119702118076425,7.142091609499138,6.742507676147417,0.14674727200074794,0.06595876848335513,0.03000000000000016,0.020000000000000108,1.756255454276515,127.3213249118912,156.53421354686083,0.400000000000002,2.5000000000000133,2991.000000000016,2991.000000000016,0.020000000000000108,50.92766643340474,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,9.8612959183674,4.656583485063232
2020-03-19,76.0687049911504,20.657342845829508,9.98422820938682,6.687617667259246,0.25593957487968255,0.10323766071933622,0.03000000000000016,0.020000000000000108,1.7537576863764257,149.75523091727356,165.88278685697847,0.400000000000002,2.5000000000000133,2991.000000000016,2991.000000000016,0.020000000000000108,56.67983402027021,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,9.837502551020462,6.644595592373484
2020-03-20,103.82783772849555,28.048194593971424,13.675958164150684,6.752461796016518,0.42850930300850265,0.1624120852292246,0.03000000000000016,0.020000000000000108,1.7504548194041702,173.13077354348232,176.73767191390414,0.400000000000002,2.5000000000000133,2991.000000000016,2991.000000000016,0.020000000000000108,62.284427874608056,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,9.808637117346992,9.566927186477013
