date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,gdp_per_capita,diabetes_prevalence,population
2020-10-10,181.63845391249467,0.22193746980656884,0.2191269891457705,9.000000000000046,7.734998339669257e-19,2.016594159514827e-18,2804.2752383951824,278.0000000000015,0.43000000000000227,34.13936509774285,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-10-11,181.86605762894138,0.22760371644671754,0.21980564909914718,9.000000000000046,5.801248754751942e-19,1.5124456196361203e-18,2807.7888122805534,278.0000000000015,0.43000000000000227,33.97404434690124,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-10-12,182.09808879378127,0.2320311648398866,0.22157708750309374,9.000000000000046,4.350936566063956e-19,1.1343342147270902e-18,2811.3707116667865,278.0000000000015,0.43000000000000227,33.82458885164333,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-10-13,182.33563834711384,0.23754955333256556,0.22450521381736585,9.000000000000046,3.263202424547967e-19,8.507506610453177e-19,2815.037787143759,278.0000000000015,0.43000000000000227,33.702113261227694,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-10-14,182.5810597234901,0.24542137637628297,0.22872845787433693,9.000000000000046,2.4474018184109755e-19,6.380629957839882e-19,2818.826389485166,278.0000000000015,0.43000000000000227,33.61741881793116,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-10-15,182.83716841899147,0.25610869550134646,0.23439589091706525,9.000000000000046,1.8355513638082317e-19,4.785472468379911e-19,2822.7800075308146,278.0000000000015,0.43000000000000227,33.57972555494809,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-10-16,183.10664166653862,0.26947324754714796,0.24161931637784456,9.000000000000046,1.3766635228561738e-19,3.5891043512849334e-19,2826.939996598341,278.0000000000015,0.43000000000000227,33.59572144481486,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-10-17,183.3915681923735,0.28492652583489275,0.2504373379621168,9.000000000000046,1.0324976421421303e-19,2.6918282634637e-19,2831.338624792005,278.0000000000015,0.43000000000000227,33.668849260728194,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-10-18,183.69311053342068,0.3015423410471461,0.260788410711407,9.000000000000046,7.743732316065978e-20,2.018871197597775e-19,2835.993857734279,278.0000000000015,0.43000000000000227,33.798771722533914,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-10-19,184.00116774169476,0.3080572082740478,0.2713939906450618,9.000000000000046,5.807799237049483e-20,1.5141533981983314e-19,2840.7497622405967,278.0000000000015,0.43000000000000227,33.98447455789919,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-10-20,184.31766636865012,0.3164986269553747,0.28237419369485045,9.000000000000046,4.3558494277871124e-20,1.1356150486487485e-19,2845.636092042442,278.0000000000015,0.43000000000000227,34.22353885313679,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-10-21,184.6506770550916,0.333010686441483,0.2945584410048163,9.000000000000046,3.266887070840334e-20,8.517112864865614e-20,2850.777452354396,278.0000000000015,0.43000000000000227,34.50854037126828,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-10-22,185.01126247780894,0.3605854227173443,0.3091449134944013,9.000000000000046,2.4501653031302507e-20,6.38783464864921e-20,2856.344635484288,278.0000000000015,0.43000000000000227,34.82785324225217,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-10-23,185.41111330955283,0.3998508317438913,0.32744514278078857,9.000000000000046,1.837623977347688e-20,4.7908759864869074e-20,2862.5181225408214,278.0000000000015,0.43000000000000227,35.16625273065492,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-10-24,185.86077518901686,0.4496618794640279,0.3506924543706599,9.000000000000046,1.378217983010766e-20,3.5931569898651805e-20,2869.460709714282,278.0000000000015,0.43000000000000227,35.50885890804295,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-10-25,186.36831894832397,0.5075437593071364,0.3798983000540137,9.000000000000046,1.0336634872580744e-20,2.6948677423988853e-20,2877.296977987073,278.0000000000015,0.43000000000000227,35.84792407760628,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-10-26,186.93204076263302,0.563721814309054,0.4162865240062511,9.000000000000046,7.752476154435557e-21,2.021150806799164e-20,2886.0006097023324,278.0000000000015,0.43000000000000227,36.17495081515369,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-10-27,187.55778946014567,0.6257486975126578,0.4604295019251804,9.000000000000046,5.814357115826668e-21,1.515863105099373e-20,2895.661895221162,278.0000000000015,0.43000000000000227,36.48177629817851,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-10-28,188.2524565101063,0.6946670499606097,0.5121634321969566,9.000000000000046,4.360767836870001e-21,1.1368973288245296e-20,2906.3872118166514,278.0000000000015,0.43000000000000227,36.76138555265785,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-10-29,189.02161452220508,0.7691580120987714,0.5707012748587721,9.000000000000046,3.2705758776525005e-21,8.526729966183972e-21,2918.262569819183,278.0000000000015,0.43000000000000227,37.00852138815213,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-10-30,189.8677461211305,0.8461315989254052,0.634717455820874,9.000000000000046,2.4529319082393753e-21,6.395047474637979e-21,2931.3262722254126,278.0000000000015,0.43000000000000227,37.22014184912967,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-10-31,190.78891560248357,0.9211694813530731,0.7024113950330776,9.000000000000046,1.8396989311795315e-21,4.796285605978484e-21,2945.548409405004,278.0000000000015,0.43000000000000227,37.3957633034601,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-01,191.77777267471362,0.9888570722300618,0.7715551526096512,9.000000000000046,1.3797741983846487e-21,3.597214204483863e-21,2960.81548013068,278.0000000000015,0.43000000000000227,37.537717758784524,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-02,192.81576324876335,1.0379905740497297,0.8397182390532321,9.000000000000046,1.0348306487884864e-21,2.6979106533628974e-21,2976.8410086112654,278.0000000000015,0.43000000000000227,37.65134584979303,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-03,193.90285346436852,1.0870902156051723,0.906051607538148,9.000000000000046,7.761229865913648e-22,2.0234329900221732e-21,2993.624460563172,278.0000000000015,0.43000000000000227,37.73826795230927,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-04,195.04136117132128,1.1385077069527498,0.9698893843866443,9.000000000000046,5.820922399435236e-22,1.51757474251663e-21,3011.2016198244514,278.0000000000015,0.43000000000000227,37.801266090282425,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-05,196.23391357403096,1.192552402709716,1.0307968055815169,9.000000000000046,4.365691799576428e-22,1.1381810568874724e-21,3029.6130556892867,278.0000000000015,0.43000000000000227,37.84444116435053,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-06,197.48191546494496,1.2480018909139954,1.0886061691505868,9.000000000000046,3.2742688496823207e-22,8.536357926656043e-22,3048.880473408857,278.0000000000015,0.43000000000000227,37.873330873262944,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-07,198.784400399614,1.302484934669015,1.1434437994550557,9.000000000000046,2.4557016372617406e-22,6.402268444992033e-22,3068.9889770669897,278.0000000000015,0.43000000000000227,37.89499815494726,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-08,200.1371690779913,1.3527686783773292,1.1957502704057734,9.000000000000046,1.8417762279463055e-22,4.801701333744025e-22,3089.873766736898,278.0000000000015,0.43000000000000227,37.9112486162105,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-09,201.53844565141554,1.4012765734242403,1.2479216232956054,9.000000000000046,1.381332170959729e-22,3.6012760003080186e-22,3111.5074596680624,278.0000000000015,0.43000000000000227,37.92343646215792,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-10,202.98762544735317,1.449179795937607,1.2998699505033804,9.000000000000046,1.0359991282197968e-22,2.700957000231014e-22,3133.880732275292,278.0000000000015,0.43000000000000227,37.932577346618494,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-11,204.47884125746089,1.4912158101077,1.3504191079971237,9.000000000000046,7.769993461648476e-23,2.0257177501732604e-22,3156.9030131689815,278.0000000000015,0.43000000000000227,37.93943300996392,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-12,206.0024405746409,1.5235993171800013,1.3978094829047616,9.000000000000046,5.827495096236357e-23,1.5192883126299452e-22,3180.4252886420927,278.0000000000015,0.43000000000000227,37.94457475747299,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-13,207.5460935208323,1.5436529461914028,1.440076569192148,9.000000000000046,4.3706213221772677e-23,1.139466234472459e-22,3204.257206785388,278.0000000000015,0.43000000000000227,37.948431068104796,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-14,209.09562379285467,1.549530272022352,1.4753348994215858,9.000000000000046,3.2779659916329506e-23,8.545996758543442e-23,3228.179905573855,278.0000000000015,0.43000000000000227,37.951323301078645,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-15,210.63563187179062,1.5400080789359647,1.5019909935707163,9.000000000000046,2.458474493724713e-23,6.409497568907582e-23,3251.9556339315272,278.0000000000015,0.43000000000000227,37.953492475809036,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-16,212.14113890061122,1.5055070288205923,1.5167350034197975,9.000000000000046,1.8438558702935347e-23,4.8071231766806863e-23,3275.1987448410223,278.0000000000015,0.43000000000000227,37.95511935685683,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-17,213.60620970228484,1.4650708016736234,1.5188064238641392,9.000000000000046,1.382891902720151e-23,3.6053423825105146e-23,3297.8176077581147,278.0000000000015,0.43000000000000227,37.956339517642675,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-18,215.03382663676567,1.4276169344808172,1.509476343431397,9.000000000000046,1.0371689270401133e-23,2.704006786882886e-23,3319.858265450135,278.0000000000015,0.43000000000000227,37.95725463823206,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-19,216.4333370105416,1.399510373775935,1.49147005653929,9.000000000000046,7.77876695280085e-24,2.0280050901621643e-23,3341.4650253642703,278.0000000000015,0.43000000000000227,37.957940978674095,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-20,217.8185386337953,1.3852016232537372,1.4685340226888908,9.000000000000046,5.834075214600637e-24,1.5210038176216233e-23,3362.850903153783,278.0000000000015,0.43000000000000227,37.958455734005625,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-21,219.20624398827505,1.387705354479736,1.4451110858595917,9.000000000000046,4.3755564109504775e-24,1.1407528632162175e-23,3384.2754553226787,278.0000000000015,0.43000000000000227,37.958841800504274,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-22,220.61520335319756,1.408959364922506,1.4260968890553292,9.000000000000046,3.281667308212858e-24,8.555646474121632e-24,3406.0281537092083,278.0000000000015,0.43000000000000227,37.95913135037826,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-23,222.01991899841497,1.4047156452174148,1.4114260927772777,9.000000000000046,2.4612504811596438e-24,6.416734855591224e-24,3427.7153281131973,278.0000000000015,0.43000000000000227,37.95934851278375,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-24,223.43221462049868,1.412295622083716,1.4036439070102387,9.000000000000046,1.845937860869733e-24,4.812551141693418e-24,3449.5195188709404,278.0000000000015,0.43000000000000227,37.95951138458786,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-25,224.8912585736484,1.4590439531497315,1.407930894058586,9.000000000000046,1.3844533956522998e-24,3.6094133562700635e-24,3472.045439088569,278.0000000000015,0.43000000000000227,37.95495706785272,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-26,226.44977877186557,1.5585201982171815,1.4304955202530558,9.000000000000046,1.0383400467392249e-24,2.7070600172025475e-24,3496.107147997751,278.0000000000015,0.43000000000000227,37.9414215824022,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-27,228.1637238655834,1.7139450937178342,1.4773685697308414,9.000000000000046,7.787550350544187e-25,2.0302950129019108e-24,3522.5684309724616,278.0000000000015,0.43000000000000227,37.92289100903829,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-28,230.0845091241394,1.920785258555994,1.553498954770661,9.000000000000046,5.84066276290814e-25,1.5227212596764331e-24,3552.2230845415684,278.0000000000015,0.43000000000000227,37.9013330919436,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-29,232.25320084762976,2.168691723490367,1.6620755735440618,9.000000000000046,4.380497072181105e-25,1.142040944757325e-24,3585.7051301482625,278.0000000000015,0.43000000000000227,37.86901274720597,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-11-30,234.59153282706075,2.338331979430966,1.7955733252776356,9.000000000000046,3.285372804135829e-25,8.565307085679937e-25,3621.806251780562,278.0000000000015,0.43000000000000227,37.84519572717893,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-01,237.13390495319828,2.5423721261375465,1.9572189403059999,9.000000000000046,2.4640296031018717e-25,6.423980314259952e-25,3661.0575445238555,278.0000000000015,0.43000000000000227,37.86475878633448,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-02,239.9711623929857,2.837257439787392,2.154381561402742,9.000000000000046,1.8480222023264036e-25,4.817985235694965e-25,3704.861540261029,278.0000000000015,0.43000000000000227,37.96964730565266,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-03,243.21725350126837,3.2460911082826964,2.395783747005519,9.000000000000046,1.3860166517448027e-25,3.6134889267712234e-25,3754.9774496366304,278.0000000000015,0.43000000000000227,38.202468510913754,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-04,246.9842232545877,3.766969753319334,2.6894097236348813,9.000000000000046,1.039512488808602e-25,2.7101166950784175e-25,3813.1350935299993,278.0000000000015,0.43000000000000227,38.60869478977878,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-05,251.36345832652614,4.379235071938442,3.04093657520839,9.000000000000046,7.796343666064516e-26,2.0325875213088132e-25,3880.74535166011,278.0000000000015,0.43000000000000227,39.21845903674267,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-06,256.41162089421624,5.048162567690105,3.4525576350262086,9.000000000000046,5.847257749548387e-26,1.52444064098161e-25,3958.682999039206,278.0000000000015,0.43000000000000227,40.0466484145965,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-07,262.0342166402812,5.622595746064938,3.9219109541300385,9.000000000000046,4.38544331216129e-26,1.1433304807362074e-25,4045.489135834032,278.0000000000015,0.43000000000000227,41.09297467552403,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-08,268.28728174330115,6.253065103019949,4.4520723558690305,9.000000000000046,3.2890824841209675e-26,8.574978605521556e-26,4142.028883388135,278.0000000000015,0.43000000000000227,42.34202690192428,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-09,275.26738438439935,6.980102641098201,5.043857919131905,9.000000000000046,2.4668118630907256e-26,6.431233954141167e-26,4249.793134260564,278.0000000000015,0.43000000000000227,43.767987532616516,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-10,283.07450402844216,7.8071196440428,5.695281933208022,9.000000000000046,1.8501088973180442e-26,4.823425465605875e-26,4370.325452990193,278.0000000000015,0.43000000000000227,45.33875632496342,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-11,291.78419088493905,8.709686856496887,6.401150363933177,9.000000000000046,1.3875816729885332e-26,3.6175690992044064e-26,4504.7922516689605,278.0000000000015,0.43000000000000227,47.010900469320575,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-12,301.42668550371764,9.64249461877863,7.152755953298959,9.000000000000046,1.0406862547413999e-26,2.713176824403305e-26,4653.660421621798,278.0000000000015,0.43000000000000227,48.73348611475715,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-13,311.97125847168013,10.544572967962466,7.937649544159754,9.000000000000046,7.8051469105605e-27,2.0348826183024785e-26,4816.455557166582,278.0000000000015,0.43000000000000227,50.469346324917325,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-14,323.3875744290676,11.416315957387512,8.765031598973096,9.000000000000046,5.8538601829203745e-27,1.526161963726859e-26,4992.709341921486,278.0000000000015,0.43000000000000227,52.18762545150966,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-15,335.689792004736,12.302217575668323,9.628933201492282,9.000000000000046,4.390395137190281e-27,1.1446214727951442e-26,5182.640374249784,278.0000000000015,0.43000000000000227,53.847899114488825,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-16,348.81661678959006,13.126824784854044,10.50681609375013,9.000000000000046,3.2927963528927106e-27,8.584661045963581e-27,5385.302346783015,278.0000000000015,0.43000000000000227,55.4081045233263,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-17,362.64596291539925,13.82934612580927,11.366968081948041,9.000000000000046,2.469597264669533e-27,6.438495784472686e-27,5598.810403752428,278.0000000000015,0.43000000000000227,56.83048821796346,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-18,377.00594923890947,14.359986323510174,12.174049590872816,9.000000000000046,1.8521979485021496e-27,4.828871838354515e-27,5820.510908987569,278.0000000000015,0.43000000000000227,58.079058471164984,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-19,391.68314647992605,14.677197241016621,12.893253579709256,9.000000000000046,1.3891484613766122e-27,3.621653878765886e-27,6047.108771915217,278.0000000000015,0.43000000000000227,59.123784480393866,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-20,406.4287625748773,14.745616094951238,13.493425478899612,9.000000000000046,1.0418613460324592e-27,2.7162404090744145e-27,6274.7629420585945,278.0000000000015,0.43000000000000227,59.94985565182749,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-21,421.0666430365238,14.637880461646544,13.953739277241958,8.998739495798366,7.813960095243444e-28,2.037180306805811e-27,6500.753803021009,278.0000000000015,0.43000000000000227,60.5576176600084,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-22,435.4891063885765,14.422463352052638,14.256789752049137,8.996323529411812,5.860470071432583e-28,1.5278852301043583e-27,6723.418882808754,278.0000000000015,0.43000000000000227,60.96252449258234,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-23,449.5565679944065,14.06746160583006,14.391381421987745,8.993719699418278,4.395352553574437e-28,1.1459139225782688e-27,6940.603164045813,278.0000000000015,0.43000000000000227,61.19510248385184,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-24,463.12814028151985,13.57157228711335,14.35480933733763,8.992380918713689,0.0006140917905623792,8.594354419337016e-28,7150.131514113879,278.0000000000015,0.43000000000000227,61.29175026301825,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-25,476.08458290991246,12.956442628392558,14.154569672686499,8.993962482829719,0.0030462184873949706,6.445765814502762e-28,7350.163007757366,278.0000000000015,0.43000000000000227,61.29194036371497,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-26,488.34551539833683,12.260932488424363,13.809642671450897,9.000109871172075,0.007245879120879156,0.0006493212669683272,7539.45666903717,278.0000000000015,0.43000000000000227,61.24465824628341,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-27,499.8823265940022,11.53681119566541,13.351454854266922,9.012299597949205,0.013013594861021398,0.002197398190045257,7717.570777795989,278.0000000000015,0.43000000000000227,61.19482044618646,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-28,510.73163828745453,10.849311693452366,12.810369582846297,9.029198841965473,0.017517145079185607,0.004608294279250183,7885.070736061934,278.0000000000015,0.43000000000000227,61.15402774575823,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-29,520.8512820446156,10.119643757161038,12.195733554296986,9.051828026108893,0.023092609940610978,0.008001307975113161,8041.305514554542,278.0000000000015,0.43000000000000227,61.12783593536918,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-30,530.2268422703726,9.37556022575702,11.525425408127406,9.08248769702189,0.031007240260888167,0.012565299016241175,8186.052550751083,278.0000000000015,0.43000000000000227,61.116368548165624,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2020-12-31,538.8784542625733,8.651611992200774,10.82245415628949,9.123953684854342,0.04172666484337146,0.018494433214992823,8319.62270394891,278.0000000000015,0.43000000000000227,61.119440276670524,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2021-01-01,546.8659027525223,7.987448489948908,10.112408005710988,9.17887347307839,0.05511529598223784,0.02593999103923434,8442.938971562211,278.0000000000015,0.43000000000000227,61.12718524951978,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2021-01-02,554.2924458103524,7.426543057830144,9.421540975194691,9.24931347584953,0.07058663358978132,0.03497422404865661,8557.595526344587,278.0000000000015,0.43000000000000227,61.135923843410126,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2021-01-03,561.3076827740547,7.015236963702286,8.775337858092861,9.336419496027432,0.08721599329188369,0.04556324722201292,8665.901994305965,278.0000000000015,0.43000000000000227,61.1402056492028,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2021-01-04,568.1336547760816,6.8259720020268855,8.200311893892861,9.441422572893245,0.10508555670129825,0.058088725009269995,8771.28640684778,278.017647058825,0.4300252100840359,61.13385009986275,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2021-01-05,574.8138157426955,6.680160966613903,7.708704670258052,9.565294466838662,0.12393375382203083,0.0725495754311608,8874.419637391828,278.0691176470603,0.43009873949580063,61.110726941412985,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2021-01-06,581.3645958083152,6.550780065619776,7.304934126481524,9.707390371783827,0.14214229985262555,0.08852643496703595,8975.555352478274,278.15704185520514,0.43022434550743605,61.06534158615032,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2021-01-07,587.7857125317382,6.421116723422985,6.986094421622626,9.865691453692442,0.1583358780892109,0.10533147780898759,9074.68920197992,278.2637089932142,0.43037672713316333,60.99327412755723,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2021-01-08,594.0679043083068,6.28219177656854,6.7423308356093505,10.036986754458098,0.17132139790110368,0.12212078030244229,9171.67821176291,278.3469737293972,0.4304974774765699,60.8996766687126,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2021-01-09,600.198730429033,6.130826120726349,6.557120945065133,10.217009619819025,0.18004243821251195,0.13797859427660575,9266.330328182248,278.34301956660227,0.43050788509514615,60.78250346145697,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2021-01-10,606.1669211249431,5.968190695909993,6.407485505178949,10.40054002029415,0.18354508011381215,0.1519805520422962,9358.471576453441,278.16822136532056,0.43028605280002863,60.63595548878835,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2021-01-11,611.9984132095776,5.8314920846345055,6.265407115309559,10.5840023002885,0.18347328972336843,0.16343014577057183,9448.502395817794,277.68751056180594,0.42962727392452116,60.45306390165922,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2021-01-12,617.6831020855939,5.6846888760162875,6.123237624782113,10.76521568772447,0.18122164473273342,0.1718712518618658,9536.266792015267,276.75761740745696,0.4282973785203145,60.227627596574166,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2021-01-13,623.1949057497167,5.511803664122759,5.974904786136689,10.941009374067448,0.175799879315549,0.17693268905800272,9621.362102738032,275.25597970071266,0.4261052252283102,59.95566639878817,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2021-01-14,628.5030312838462,5.308125534129568,5.816048337501683,11.107954832748405,0.1669501034103853,0.17840071265646285,9703.312935166014,273.1037333211069,0.42292911284495655,59.63184708415908,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2021-01-15,633.5804247233898,5.077393439543529,5.644122064373845,11.262915057980841,0.1549637087795086,0.1762733851710804,9781.701619118545,270.2782201588978,0.4187333569349462,59.25086882960291,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2021-01-16,638.4101084585096,4.829683735119838,5.458470345953306,11.403456493873495,0.14054404855295738,0.17080135432756716,9856.266046918106,266.8201066188505,0.41357749022868273,58.81256823500123,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2021-01-17,642.9899342850597,4.579825826549968,5.26038556489485,11.528157981264869,0.1247034468865992,0.1625184365601552,9926.97305328814,262.83519955043425,0.407607325816309,58.32108422408552,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2021-01-18,647.3600977726192,4.370163487559539,5.051903265461706,11.636842467849121,0.10868595620567348,0.15189900841559167,9994.44321918396,258.4403944915267,0.4010555266828528,57.78423172010041,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2021-01-19,651.5089388756837,4.148841103064617,4.832796873789239,11.728278263297977,0.09143689766492097,0.13907357757866223,10058.496529610999,253.78651758810238,0.39421084346075036,57.21303190255114,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2021-01-20,655.4171275568931,3.9081886812092623,4.6040187930277785,11.802026409173564,0.0737489725376371,0.12443414246001488,10118.834540065407,249.08487849489094,0.387410556642105,56.6213598997641,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2021-01-21,659.0668534246197,3.649725867726602,4.367407275119902,11.858565702161378,0.05653991298435258,0.10854619508030536,10175.18225766704,244.61165499269407,0.381025112051715,56.025680558307315,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2021-01-22,662.4487179611613,3.381864536541561,4.1254665746334025,11.899386461495,0.04240493473826444,0.09208272323330599,10227.394552009184,240.70295585344135,0.3754369012656775,55.436682202828806,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2021-01-23,665.5669036938841,3.118185732722916,3.881202064136013,11.92706085452463,0.03180370105369833,0.07577471210823744,10275.53596329585,237.7393209624795,0.3710020456971578,54.86012283505639,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2021-01-24,668.4430510735815,2.876147379697329,3.6379965707264486,11.945295640893491,0.023852775790273745,0.06037402050651746,10319.940558444752,236.11746745101314,0.3680230274855385,54.30458566216825,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
2021-01-25,671.1380736962666,2.6950226226850877,3.3987991410377294,11.958971730670136,0.01788958184270531,0.04662553800432249,10361.548730727567,236.3683526891005,0.36683029582423843,53.7791276758441,1308.8200000000068,50669.32000000027,13.000000000000068,64207.000000000335
