date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,extreme_poverty,diabetes_prevalence,handwashing_facilities,population
2020-08-03,34678.84152107929,641.8443583043849,643.6685340112504,301.0000000000016,0.0,0.0,396277.80503286596,1.022481580881967,2973.3210859546484,3175.7729911909673,0.21010628729913303,4.889991292318607,28893.000000000156,0.09000000000000047,53.73442731536569,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-04,35313.081480176035,634.2399590967445,644.6431862227244,301.0000000000016,0.0,0.0,399030.52851608506,1.0168723362755685,2844.143448596565,3083.4760750027963,0.21498243040647677,4.780764316039219,28893.000000000156,0.09000000000000047,53.494026692083494,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-05,35935.04121679012,621.9597366140912,642.2310968422219,301.0000000000016,0.0,0.0,401653.6357535802,1.0112174390198645,2707.3612709981703,2979.0544544421464,0.2194819747117745,4.684259403803822,28893.000000000156,0.09000000000000047,53.299375869095016,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-06,36539.27527264436,604.2340558542344,636.0892597680603,301.0000000000016,0.0,0.0,404144.542191721,1.0055447857936652,2566.035799187006,2864.967343740469,0.22331429292781957,4.606985761644082,28893.000000000156,0.09000000000000047,53.149979542416034,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-07,37120.62715584079,581.3518831964295,626.0392835461495,301.0000000000016,0.0,0.0,406503.4303105657,0.9998772383433111,2423.4594932170185,2743.845481948859,0.22627482764673768,4.553102928214321,28893.000000000156,0.09000000000000047,53.042327093786895,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-08,37675.02329189681,554.396136056017,612.1363104294901,301.0000000000016,0.0,0.0,408733.10631404957,0.9942553754284608,2282.877037495184,2618.4511929096116,0.228345099403444,4.521331721047625,28893.000000000156,0.09000000000000047,52.96974952202092,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-09,38200.06848702221,525.0451951254006,594.7207056727971,301.0000000000016,0.0,0.0,410842.40126107103,0.988704621422672,2151.0058981386283,2491.6967010816943,0.22947311026686906,4.510656192207833,28893.000000000156,0.09000000000000047,52.92231214151576,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-10,38697.81059280388,497.7421057816722,574.1346774446438,301.0000000000016,0.0,0.0,412841.82327127253,0.9832577808698497,2030.2694850131525,2366.3124256173496,0.22961970018560784,4.521555492572171,28893.000000000156,0.09000000000000047,52.88673410613689,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-11,39165.963729994044,468.15313719016547,550.4080631901415,301.0000000000016,0.0,0.0,414742.4033697446,0.977946729317547,1921.9773561645209,2244.5762067372552,0.22875889278626502,4.556058345350272,28893.000000000156,0.09000000000000047,52.86005057960274,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-12,39602.05839865913,436.0946686650874,523.8560512710812,301.0000000000016,0.0,0.0,416552.9042403019,0.9728083016746516,1824.6780505213674,2128.491398750423,0.2269177474823946,4.612185969743156,28893.000000000156,0.09000000000000047,52.84003793470213,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-13,40004.37086751412,402.3124688549892,495.0103125321738,301.0000000000016,0.0,0.0,418280.23756936734,0.9678639832049234,1737.360121601435,2019.4153493213846,0.2240716331715894,4.689892547766327,28893.000000000156,0.09000000000000047,52.82502845102667,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-14,40372.6202159233,368.24934840918024,464.56734897573074,301.0000000000016,0.0,0.0,419932.2934646796,0.9631277870158464,1659.5759897143296,1918.4476464448223,0.22013064795561543,4.791953993888747,28893.000000000156,0.09000000000000047,52.81377133827007,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-15,40708.491115400844,335.8708994775384,433.3497552676744,301.0000000000016,0.0,0.0,421518.31250316446,0.9586105461442391,1591.5439832359752,1826.5071149241166,0.21497791486134663,4.92888307783415,28893.000000000156,0.09000000000000047,52.805328503702626,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-16,41016.025915736216,307.53480033536806,402.2771648670458,301.0000000000016,0.0,0.0,423047.84646528604,0.9543341216314514,1533.6320124215965,1743.6957046481639,0.20864697848602315,5.111326173921839,28893.000000000156,0.09000000000000047,52.79899637777704,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-17,41302.55652471431,286.5306089780939,372.10443441305137,301.0000000000016,0.0,0.0,424529.2794675818,0.9503420585797631,1484.537648618074,1669.708882558523,0.2012066301153256,5.344376983382563,28893.000000000156,0.09000000000000047,52.79424728333285,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-18,41568.62584537807,266.06932066375816,343.23566937798535,301.0000000000016,0.0,0.0,425967.9714138737,0.9466592588669502,1441.1322118998855,1603.7358797598768,0.19286570303251901,5.6269786004975,28893.000000000156,0.09000000000000047,52.79068546249971,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-19,41814.63709573368,246.01125035560813,316.0812460541746,301.0000000000016,0.0,0.0,427369.1888868442,0.9432974499679256,1403.2406370546296,1545.2759886822234,0.18384190817290272,5.958621151407394,28893.000000000156,0.09000000000000047,52.79852670191687,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-20,42041.26768928577,226.63059355209742,290.9841704811613,301.0000000000016,0.0,0.0,428737.68814218615,0.9402702755819572,1370.2878953733916,1494.0209055388189,0.17445528374764752,6.334263213264671,28893.000000000156,0.09000000000000047,52.81667233736209,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-21,42249.77964543886,208.51195615308427,268.164847641091,301.0000000000016,0.0,0.0,430075.7958739318,0.937604613603082,1339.7925052404526,1449.1747289278717,0.16508629151144688,6.742470195986006,28893.000000000156,0.09000000000000047,52.836885636344206,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-22,42442.25239729834,192.4727518594805,247.6796583552529,301.0000000000016,0.0,0.0,431384.14585502923,0.9353133503122029,1310.0192119404683,1409.5098605291312,0.15608055573765772,7.167303519646271,28893.000000000156,0.09000000000000047,52.84692408504749,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-23,42621.75739752132,179.5050002229881,229.38989195648514,301.0000000000016,0.0,0.0,432662.61391615943,0.9334122913379026,1280.1749293173439,1373.6436429728035,0.14772040387499524,7.5911725330766675,28893.000000000156,0.09000000000000047,52.832888603540056,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-24,42792.91260211649,171.1552045951663,212.90782814642031,301.0000000000016,0.0,0.0,433910.1077060278,0.9319092508240487,1249.2617238141245,1340.2213392108583,0.14032165390818582,7.995208746930978,28893.000000000156,0.09000000000000047,52.78098545718,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-25,42956.55135527198,163.63875315548935,198.27495223457305,301.0000000000016,0.0,0.0,435125.5518525661,0.9307711430307721,1217.2708673057575,1308.324941059729,0.13392611438071936,8.365682578297795,28893.000000000156,0.09000000000000047,52.678847690170144,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-26,43113.12267934997,156.57132407799406,185.49780887534823,301.0000000000016,0.0,0.0,436309.2028842538,0.929983334648646,1185.5115861612846,1277.2373224722387,0.12854025482238518,8.693138792159042,28893.000000000156,0.09000000000000047,52.516526200724,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-27,43262.92342515572,149.80074580574848,174.5220394296206,301.0000000000016,0.0,0.0,437461.1824152918,0.9295211144318639,1153.8285668026067,1246.2958974779685,0.12399310320470112,8.97789384848258,28893.000000000156,0.09000000000000047,52.287233047440296,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-28,43406.27238463931,143.348959483594,165.2129099859196,301.0000000000016,0.0,0.0,438582.579652452,0.9293782307818824,1123.1707086615343,1215.3248642849485,0.1201806709717225,9.221870612606292,28893.000000000156,0.09000000000000047,51.987898929083855,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-29,43543.64087542202,137.36849078270214,157.3407073763177,301.0000000000016,0.0,0.0,439674.83675937844,0.9295289865964325,1093.9886811406252,1184.4412241671712,0.11700815998380172,9.427860619441805,28893.000000000156,0.09000000000000047,51.619591294421234,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-30,43675.75067919101,132.10980376899187,150.56978618834705,301.0000000000016,0.0,0.0,440738.4535068324,0.9299618659977458,1065.3360863779872,1153.734586515813,0.1144502053142897,9.592862174342194,28893.000000000156,0.09000000000000047,51.18782792459751,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-08-31,43803.99539465512,128.24471546410672,144.43955150292823,301.0000000000016,0.0,0.0,441774.5032038159,0.9306569198603015,1037.6830925792253,1123.5144499062535,0.11244334241493525,9.71512335990986,28893.000000000156,0.09000000000000047,50.70281211991878,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-01,43928.51963907479,124.52424441967037,138.8516217719927,301.0000000000016,0.0,0.0,442776.02943906165,0.9315814099986534,1003.0145010763076,1092.9425116378363,0.11099297869226171,9.78682571320972,28893.000000000156,0.09000000000000047,50.179609089939156,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-02,44049.26800984914,120.74837077435215,133.73393998768896,301.0000000000016,0.0,0.0,443743.80050528265,0.9327112675830249,969.0693007156568,1062.0936322739508,0.11009024145293916,9.804312885424434,28893.000000000156,0.09000000000000047,49.62776564098384,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-03,44166.1339905802,116.86598073105515,129.02888226937063,301.0000000000016,0.0,0.0,444686.27466790896,0.9340361979400172,943.5515715289869,1032.1605280192975,0.10968290410198636,9.753851987920957,28893.000000000156,0.09000000000000047,49.05268977695643,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-04,44279.07163062105,112.93764004085776,124.68433930383807,301.0000000000016,0.0,0.0,445615.7802737184,0.9355403999094422,930.3453690151964,1004.7485795955993,0.10963709727493853,9.66123255913724,28893.000000000156,0.09000000000000047,48.465850235109116,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-05,44388.17930473702,109.10767411596989,120.6470274255193,301.0000000000016,0.0,0.0,446547.73357309814,0.9371881053619472,932.5524710621958,981.8520617167395,0.1097376807454736,9.56589694682547,28893.000000000156,0.09000000000000047,47.88191353282834,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-06,44493.76253285147,105.58322811445008,116.85747192660568,301.0000000000016,0.0,0.0,447497.7754707098,0.9389484481229484,950.4113313186263,965.6326144840652,0.10968852235613186,9.532567506499205,28893.000000000156,0.09000000000000047,47.316596752724095,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-07,44596.717649477054,102.95511662559205,113.24461848923366,301.0000000000016,0.0,0.0,448481.35522940656,0.9407893903908551,983.7440511715827,958.1424149677691,0.10921888045488184,9.632289236855671,28893.000000000156,0.09000000000000047,46.78505713144682,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-08,44697.03521512983,100.3175656527753,109.78645659478576,301.0000000000016,0.0,0.0,449514.1858629088,0.94271049786748,1032.8280825502034,962.6194324281553,0.10807414741291332,9.927408588921665,28893.000000000156,0.09000000000000047,46.30068425130011,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-09,44794.53773972494,97.50252459510841,106.46554752042688,301.0000000000016,0.0,0.0,450611.47422265087,0.9447082127671271,1097.170932630172,981.1251270037294,0.10606659957067414,10.45770737898926,28893.000000000156,0.09000000000000047,45.87419418395026,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-10,44889.00944571167,94.4717059867322,103.26628798356528,301.0000000000016,0.0,0.0,451785.65052801016,0.9467871388901495,1174.0096151158114,1014.2262789955265,0.10312509512079825,11.240387838702208,28893.000000000156,0.09000000000000047,45.51295009820839,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-11,44980.29359042473,91.28414471306155,100.17285787519832,301.0000000000016,0.0,0.0,453042.22189730103,0.9489563851954093,1256.4346569304826,1060.9489594082497,0.09929824926561497,12.262663212575482,28893.000000000156,0.09000000000000047,45.22045271586708,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-12,45068.3654578477,88.07186742296693,97.16768105992182,301.0000000000016,0.0,0.0,454382.02854320913,0.951202098204897,1339.7927670999327,1119.211008502537,0.09473532237261147,13.484600835417414,28893.000000000156,0.09000000000000047,44.99595815357782,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-13,45153.387102435605,85.0216445879105,94.23027097593695,301.0000000000016,0.0,0.0,455800.8788734708,0.9535273008676366,1418.8399211555918,1186.1786022075446,0.08964926165664035,14.84533976683458,28893.000000000156,0.09000000000000047,44.83419130425905,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-14,45235.69420530123,82.30710286562594,91.28053710396317,301.0000000000016,0.0,0.0,457286.2470995123,0.9559208473378651,1485.3604192118805,1257.8566245709803,0.08426474197615844,16.28137554264374,28893.000000000156,0.09000000000000047,44.72513087315234,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-15,45315.25737020094,79.56316489970436,88.31563295079084,301.0000000000016,0.0,0.0,458830.25948429876,0.9583824583863995,1544.0065296642458,1330.8764697210622,0.0788134562881952,17.731477681546508,28893.000000000156,0.09000000000000047,44.65384815486431,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-16,45392.15749112847,76.90012092752562,85.37247665233048,301.0000000000016,0.0,0.0,460427.2022408912,0.9609293777264525,1596.9383652507724,1402.2492882959702,0.07348840507975346,19.13642500324136,28893.000000000156,0.09000000000000047,44.6003861161483,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-17,45466.59437885061,74.43688772214722,82.51044394690794,301.0000000000016,0.1848416289592762,0.0,462067.33734647377,0.9635530449302641,1640.131812076414,1468.8071019685863,0.06842448092681581,20.461567298003132,28893.000000000156,0.09000000000000047,44.56028958711129,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-18,45538.893230809,72.29885195838492,79.798387905236,301.0000000000016,0.9169117647058862,0.0,463738.5801106963,0.9662470396770142,1671.240294092866,1528.0371622876896,0.06368568454772991,21.68716125242934,28893.000000000156,0.09000000000000047,44.53021719033353,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-19,45609.50948354637,70.61625273737313,77.30490372789284,301.0000000000016,2.1810096153846263,0.19943438914027198,465425.92640493624,0.9690159197060491,1689.1345676931167,1577.6756739135717,0.05933423755430105,22.788953680110666,28893.000000000156,0.09000000000000047,44.50766289275021,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-20,45679.03245202635,69.52296847998534,75.09102734343102,301.0000000000016,3.9170920531674414,0.6749151583710434,467113.8335480467,0.9718582552287949,1693.1328369958687,1616.10320016692,0.055371072477296626,23.749386559371985,28893.000000000156,0.09000000000000047,44.490747169562724,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-21,45748.51326920729,69.48081718093286,73.25897364267355,300.99747899159826,6.028963189843278,1.5273140352294836,468790.3801949724,0.9747786300124185,1683.6858268419267,1643.4078623100663,0.05185102575422334,24.538843410156048,28893.000000000156,0.09000000000000047,44.478060377172106,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-22,45818.129247316,69.61597810871203,71.83827257201818,300.9926470588252,8.400455424056688,2.7839469032805573,470444.1839018861,0.9777845219598648,1659.4142408489652,1659.0893000938966,0.04887744190778133,25.11772984268495,28893.000000000156,0.09000000000000047,44.46854528287914,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-23,45887.773632319644,69.64438500364142,70.80210746715207,300.9874393988381,10.895477314648875,4.416915898210269,472067.63288439845,0.9808592382701584,1623.1098510741317,1662.8752168286665,0.0464947006939259,25.469679088542513,28893.000000000156,0.09000000000000047,44.46140896215942,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-24,45957.161365157706,69.3877328380576,70.08119485375781,300.9847618374289,13.362994540608536,6.356865979895598,473655.128388251,0.9840020563690713,1576.5112829403777,1655.357155995775,0.04474481349717363,25.57049461052457,28893.000000000156,0.09000000000000047,44.456056721619625,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-25,46025.90840266602,68.74703750831058,69.57419429804308,300.98792496566097,15.640765621034973,8.50330236145695,475204.47957334796,0.9871974052373738,1523.2804079066425,1637.9476181280552,0.043590122727922294,25.459538701914145,28893.000000000156,0.09000000000000047,44.45204254121478,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-26,46093.59120826978,67.6828056037605,69.15551579463776,301.0002197423457,17.558143705110457,10.732328581047486,476717.1695701215,0.9904400707347545,1467.741425300809,1613.0014052573235,0.04295309624762245,25.195239029667704,28893.000000000156,0.09000000000000047,44.44903190591115,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-27,46159.7913700033,66.20016173352505,68.68117530751688,301.0245991958999,18.938177914579484,12.902450055695146,478196.52110131516,0.9937293743180355,1412.6813598611934,1583.2137236262529,0.042721447912930866,24.830474197913382,28893.000000000156,0.09000000000000047,44.44677392943343,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-28,46224.397551419795,64.6061814164981,67.98508138367589,301.05461617132744,19.969777585902325,14.912233469373199,479653.641238075,0.9970648070798338,1367.0548951383014,1551.8737704184632,0.04272725270910028,24.443582862397577,28893.000000000156,0.09000000000000047,44.445080447075135,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-29,46287.17755916931,62.780007749510055,67.00872264085979,301.0926266404546,20.81047798580687,16.698834281086167,481105.66506721237,1.0004674805522813,1338.2275589857036,1523.054891485472,0.04272966706899398,24.15422399230565,28893.000000000156,0.09000000000000047,44.44381033530642,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-09-30,46347.83047060523,60.65291143592059,65.72435646028293,301.1461344923,21.246206905644776,18.187884114176004,482557.3388456588,1.0039478954820857,1315.2734164920266,1498.520709661294,0.04257181397336804,24.07055163999527,28893.000000000156,0.09000000000000047,44.44285775147988,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-10-01,46406.079931169894,58.249460564658676,64.1332282372614,301.2250501258511,21.163598294941433,19.31010797897399,484008.33396617754,1.00750536246483,1294.6745355429066,1479.0236124011114,0.04219291994996791,24.258264408729517,28893.000000000156,0.09000000000000047,44.44214331360997,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-10-02,46461.744127433725,55.664196263830206,62.26423581918725,301.3396343946473,20.524815721852512,20.013787189789667,485457.84089965,1.0111632817064133,1277.5774541243222,1464.7619562303767,0.04161964148154516,24.70105609581673,28893.000000000156,0.09000000000000047,44.44160748520754,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-10-03,46514.788266874646,53.044139440923786,60.17292783400912,301.49895656521664,19.348669968506407,20.274106552652558,486903.36418314156,1.0149346784743816,1262.1864680980916,1455.1689946453118,0.040854032985754914,25.36284927936097,28893.000000000156,0.09000000000000047,44.441205613905716,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-10-04,46565.36393771261,50.575670837965035,57.94075243659289,301.7097377859038,17.696457227511043,20.100164756118406,488343.0935316684,1.0188199487394334,1247.5386767576902,1449.5116037732555,0.039936096814300076,26.20681860140829,28893.000000000156,0.09000000000000047,44.44090421042935,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-10-05,46613.67224223087,48.30830451826051,55.61236361639108,301.97548368849095,15.661337749334006,19.48729098790331,489775.71450880374,1.0228282776502455,1234.4544923775775,1446.014827587539,0.03889244106579944,27.19615467503816,28893.000000000156,0.09000000000000047,44.44067815782208,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-10-06,46659.69466325046,46.02242101959395,53.21829323588743,302.3007788943583,13.365314882782672,18.42568074900766,491200.4285690631,1.0269810983475756,1225.029476264439,1442.114433554263,0.03775659647485059,28.295157376672975,28893.000000000156,0.09000000000000047,44.44050861836662,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-10-07,46703.58626893112,43.891605680661904,50.82369132316644,302.6873650369618,10.944881443276408,16.95556227474865,492617.16233662347,1.031302565842131,1220.7137900253078,1437.123187803062,0.03655678155135454,29.464566157908784,28893.000000000156,0.09000000000000047,44.44038146377503,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-10-08,46745.645406287935,42.059137356811924,48.510667005626345,303.1337202870948,8.549918354596933,15.154735216080894,494026.34499099443,1.0358124124229702,1222.093972124671,1431.1501639615421,0.03532821964767885,30.67950735922026,28893.000000000156,0.09000000000000047,44.44028609783134,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-10-09,46786.29097132882,40.64556504087984,46.36504421026377,303.6347439968341,6.4124387659477,13.12922465058686,495429.92495203775,1.040520589213803,1230.2924894361036,1424.5893359640481,0.034096035453276954,31.92042722271195,28893.000000000156,0.09000000000000047,44.44021457337357,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-10-10,46826.045361657634,39.75439032881766,44.46642843888728,304.1815201825,4.809329074460775,11.006271590719724,496830.14676024753,1.04546057765696,1244.8481216558341,1418.1190543324433,0.032885536609350126,33.1463837654503,28893.000000000156,0.09000000000000047,44.44016093003024,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-10-11,46865.52169092655,39.476329268914526,42.8807568495275,304.7611401368754,3.6069968058455815,8.929075864985498,498232.620937995,1.050630339512922,1267.2005547195763,1412.7996979891536,0.03171683506851877,34.32887153449502,28893.000000000156,0.09000000000000047,44.440120697522744,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-10-12,46905.392771103834,39.871080177283886,41.675420901528355,305.3603509009763,2.8697434027035147,7.053395295636345,499645.06832954736,1.056033679004441,1297.2527215772839,1409.9219777581889,0.030637012209598555,35.439703101420776,28893.000000000156,0.09000000000000047,44.440090523142125,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-10-13,46945.90191510881,40.509144004973315,40.88782811958524,305.97488502447214,2.317433602447805,5.438896180841674,501067.2574284799,1.061638219822175,1328.3971580758757,1409.5656914634399,0.029696408155259715,36.43021365444314,28893.000000000156,0.09000000000000047,44.44006789235666,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-10-14,46987.21472010671,41.31280499791234,40.519482757433,306.5988754684192,1.901165053161,4.1197650574153535,502502.85450478015,1.067404327439354,1364.715321692009,1412.2634896706263,0.028969785108041463,37.22595209603603,28893.000000000156,0.09000000000000047,44.440050919267556,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-10-15,47029.41441758495,42.19969747823393,40.53965133762878,307.225740311722,1.5847458002133497,3.1043608001720515,503955.7515201501,1.073319405889795,1405.745681098787,1418.510416218712,0.02850190250265363,37.77154551999088,28893.000000000156,0.09000000000000047,44.44003818945073,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-10-16,47072.49838591018,43.083968325223665,40.88811180638906,307.84884628098007,1.3415166869408792,2.374953696444488,505430.2277723046,1.0793395867379683,1450.535171188238,1428.639728776835,0.028241488286169313,38.079021130943445,28893.000000000156,0.09000000000000047,44.440028642088116,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-10-17,47116.375534746214,43.87714883603158,41.47721539971752,308.46200639787185,1.1519681551539471,1.8875297519713756,506931.88732082583,1.0854316454510213,1498.7450758701725,1443.1308954837273,0.028146048341323854,38.1791010130428,28893.000000000156,0.09000000000000047,44.44701727988547,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-10-18,47160.864343367415,44.48880862120604,42.19343304300087,309.05985321469393,1.0019528455186608,1.5716439203133743,508465.8115636647,1.0915687243920815,1551.1466543493027,1461.9085950129268,0.028198417962521698,38.095646057131866,28893.000000000156,0.09000000000000047,44.46042052293937,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
2020-10-19,47205.18592720889,44.3215838414702,42.82937649524361,309.6355977326111,0.8788240394395781,1.3294150669318643,510035.7614846432,1.0977287410962604,1608.25362359973,1484.407076511798,0.02833514184939616,37.86655354737384,28893.000000000156,0.09000000000000047,44.474867751609885,7.700000000000042,21.100000000000115,12.000000000000064,4.9700000000000255,41.05000000000021,33475870.00000017
