date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_boosters_per_hundred,reproduction_rate,weekly_icu_admissions,weekly_hosp_admissions,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,total_boosters,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,gdp_per_capita,extreme_poverty,female_smokers,male_smokers,population,excess_mortality
2020-08-26,1331.318869540251,4.278110067063845,4.054066176851689,32.60461439223414,0.10410720431244791,0.07373653158186955,707.7510856172407,0.010000000000000054,0.9889326574761721,2.084033613341991,3.9881846654750417,1768.3316626278943,1742.5794586524396,2.064519062522624e-14,481.45246492648494,0.0,2.00000000000001,1.000000000000005,0.0,0.0,42.15197053953446,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,7.329894279078537
2020-08-27,1335.7928528662437,4.4739833259927835,4.097774099348533,32.717794989392196,0.11318059715805946,0.08320963850540684,710.1294106899838,0.010000000000000054,0.996128710948113,2.0840336133678408,4.07693820360347,1783.1140346244463,1750.128598514219,1.548389296891968e-14,471.1481253593763,0.0,2.00000000000001,1.000000000000005,0.0,0.0,41.75308585552356,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,7.193965196334491
2020-08-28,1340.4869150213717,4.694062155128079,4.196666062552776,32.83918657817865,0.12139158878645043,0.09245247774783358,712.6246905320331,0.010000000000000054,1.004079726488397,2.084033613387228,4.159160389243379,1799.2397438093199,1760.071691290321,1.161291972668976e-14,458.17545568727684,0.0,2.00000000000001,1.000000000000005,0.0,0.0,41.33735236837188,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,7.017449010373049
2020-08-29,1345.4098372033286,4.922922181956927,4.3410218481427725,32.96741514371807,0.12822856553941786,0.10119003704390703,715.2416163153155,0.010000000000000054,1.0125177780595764,2.0840336134017683,4.232407045095344,1815.6076682319117,1772.009279133548,8.70968979501732e-15,443.2018907311983,0.0,2.00000000000001,1.000000000000005,0.0,0.0,40.90217604098485,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,6.80225454027741
2020-08-30,1350.5517217939012,5.141884590572421,4.516302585202109,33.1005613577886,0.13314621407052998,0.10918212054311145,717.9749531867138,0.010000000000000054,1.0212684240424212,2.084033613412674,4.2958146568014755,1832.425499073096,1785.5969076371707,6.53226734626299e-15,426.83601565667334,0.0,2.00000000000001,1.000000000000005,0.0,0.0,40.445766484520206,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,6.55215295156507
2020-08-31,1355.89415656844,5.342434774538892,4.7085622653398564,33.23739580825746,0.13683445046886408,0.11641373972860075,720.8149477601075,0.010000000000000054,1.03018984421152,2.084033613420853,4.350351619621152,1849.9854785388259,1800.5490866748746,4.899200509697242e-15,409.84850980326826,0.0,2.00000000000001,1.000000000000005,0.0,0.0,39.96723662809609,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,6.273046024659743
2020-09-01,1361.4414642265904,5.54730765815046,4.912965170239548,33.37720652005869,0.1398107118012281,0.12273790660640552,723.7639084606765,0.010000000000000054,1.0391876320274198,2.0840336134269872,4.3993668174954434,1868.0484980443935,1816.615030907904,3.674400382272931e-15,393.15998286958154,0.0,2.00000000000001,1.000000000000005,0.0,0.0,39.46667747107212,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,5.972622153548835
2020-09-02,1367.18315052935,5.74168630275959,5.122209656606624,33.51857069482752,0.1413641747688269,0.12795388244349215,726.8162589149978,0.010000000000000054,1.0482473820684008,2.084033613431588,4.446927920398346,1885.815914580486,1833.3912020755654,2.7558002867046987e-15,377.68957991236755,0.0,2.00000000000001,1.000000000000005,0.0,0.0,38.949596338598255,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,5.658204056291932
2020-09-03,1373.0959925027028,5.912841973352831,5.327930028492467,33.65969401982786,0.1411233250003437,0.1318658643213071,729.9596494221898,0.010000000000000054,1.0574311732675272,2.0840336134350386,4.497249223150368,1902.4721492514627,1850.436501104188,2.066850215028524e-15,364.24475119154823,0.0,2.00000000000001,1.000000000000005,0.0,0.0,38.418567001847904,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,5.336302071061261
2020-09-04,1379.145604590345,6.0496120876422985,5.521747941537426,33.79866514964793,0.13897112982007048,0.13432700005093529,733.1757905572705,0.010000000000000054,1.0668574782053335,2.0840336134376263,4.554216352213645,1918.616442255342,1867.4848418914921,1.550137661271393e-15,353.46871530057825,0.0,2.00000000000001,1.000000000000005,0.0,0.0,37.88210592365489,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,5.013999831838137
2020-09-05,1385.2876132682295,6.142008677884286,5.696060956153078,33.93364656747194,0.13498141782400586,0.13527239935946864,736.4410783736747,0.010000000000000054,1.0767279502829608,2.0840336134395674,4.6209836234731965,1934.967777716073,1884.5321672945106,1.1626032459535447e-15,345.6211971089183,0.0,2.00000000000001,1.000000000000005,0.0,0.0,37.351989106606766,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,4.6982953536089616
2020-09-06,1391.4685380054727,6.180924737243217,5.844633952408935,34.06301773103387,0.12937116356192827,0.13474389227978267,739.7270633051439,0.010000000000000054,1.0872663893444134,2.084033613441023,4.69962588825778,1951.8853355495007,1901.5940511334584,8.719524344651585e-16,341.06082187823085,0.0,2.00000000000001,1.000000000000005,0.0,0.0,36.84123972911479,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,4.395459094853969
2020-09-07,1397.6062839178105,6.137745912337722,5.958353615567214,34.18548243208282,0.12246470104895119,0.13273212735463358,742.9900875564285,0.010000000000000054,1.0987489193515567,2.0840336134421147,4.790831245540465,1969.657424415845,1918.686375454169,6.539643258488689e-16,339.65349617596513,0.0,2.00000000000001,1.000000000000005,0.0,0.0,36.36261887246639,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,4.110404753005535
2020-09-08,1403.682104664281,6.0758207464704945,6.033920673860294,34.30014931598201,0.11466688389918928,0.12921199144357715,746.2201779814789,0.010000000000000054,1.1115064212525185,2.0840336134429336,4.893984547831596,1989.2463165342524,1935.9969082874618,4.904732443866516e-16,340.746731698878,0.0,2.00000000000001,1.000000000000005,0.0,0.0,35.92749356611455,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,3.8465840153959507
2020-09-09,1409.6985856087495,6.016480944468263,6.073206988911712,34.406592271408016,0.1064429554260081,0.12432302073200428,749.418699258573,0.010000000000000054,1.1258468489064235,2.0840336134435478,5.007936467019239,2010.342413548074,1953.782959172936,3.6785493328998873e-16,343.448534553086,0.0,2.00000000000001,1.000000000000005,0.0,0.0,35.54498782164478,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,3.607099091363509
2020-09-10,1415.6733412750837,5.974755666334398,6.082054886156966,34.50489572262523,0.0983034512172114,0.11832823839968208,752.5950055363679,0.010000000000000054,1.1421391767573887,2.0840336134440083,5.130952350264437,2032.7976149445103,1972.3975134973518,2.7589119996749155e-16,346.83856801242325,0.0,2.00000000000001,1.000000000000005,0.0,0.0,35.22134590825044,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,3.394380263977741
2020-09-11,1421.6342884385385,5.960947163454749,6.069376652659103,34.59568859869166,0.09079287606643159,0.11158328287215988,755.7639291684372,0.010000000000000054,1.1607071621414111,2.084033613444354,5.2607662065528,2056.376200865787,1992.074783474665,2.0691839997561866e-16,350.2207666686586,0.0,2.00000000000001,1.000000000000005,0.0,0.0,34.959454809339135,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,3.2100570990514288
2020-09-12,1427.6161009442906,5.9818125057520275,6.046479160470419,34.68016981036333,0.08448121167167252,0.10451325400932364,758.9438972641765,0.010000000000000054,1.1817897445860215,2.0840336134446127,5.394713541238368,2081.0328132220648,2012.9390707992789,1.55188799981714e-16,352.96068973969744,0.0,2.00000000000001,1.000000000000005,0.0,0.0,34.75848606498759,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,3.0549278013563255
2020-09-13,1433.6575508213423,6.041449877051585,6.026557334153727,34.76012735777255,0.07995754740921666,0.09759534774681183,762.1555191019795,0.010000000000000054,1.2055024571143724,2.084033613444807,5.529923326581661,2106.326629955336,2034.9990348383114,1.163915999862855e-16,354.5354607436876,0.0,2.00000000000001,1.000000000000005,0.0,0.0,34.61362715378276,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.9290045822020296
2020-09-14,1439.6671611767715,6.009610355429292,6.008293243019957,34.837952661186605,0.07782530341405546,0.0913458320770773,765.3501527395432,0.010000000000000054,1.231811716785361,2.084033613444953,5.663554324283378,2131.7772122855094,2058.154011099648,8.729369998971413e-17,354.4991553509143,0.0,2.00000000000001,1.000000000000005,0.0,0.0,34.51588002920266,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.8306002061285476
2020-09-15,1445.672720591695,6.005559414923625,5.998341134592061,34.91417878160429,0.07622612041768455,0.0859641251890298,768.5425689825835,0.010000000000000054,1.2605561049775165,2.084033613445062,5.78928315940979,2155.9099615735404,2081.956377749432,4.638009049780313e-05,352.4959211350349,0.0,2.00000000000001,1.000000000000005,0.0,0.0,34.451910021902044,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.7561750214662393
2020-09-16,1451.7845178193388,6.111797227643923,6.012086814098547,34.989205514774696,0.07502673317040637,0.08156585407276792,771.7914081525819,0.010000000000000054,1.2914683069167203,2.0817244544874436,5.900989057155467,2177.148049719266,2105.777625910655,0.00015695701357471033,348.3071202307207,0.0,2.00000000000001,1.000000000000005,0.0,0.0,34.40393251642658,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.700190628306104
2020-09-17,1458.155162766575,6.370644947235862,6.068809616068425,35.063332707509645,0.07412719273494774,0.07818117788489279,775.1778167802422,0.010000000000000054,1.3241744363931014,2.077277381540679,5.995438902479685,2194.9721394226135,2128.935255632089,0.0003426692792502,342.0128353249479,0.0,2.00000000000001,1.000000000000005,0.0,0.0,34.36794938731998,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.659057614009771
2020-09-18,1464.9494522300722,6.794289463497367,6.18805388302741,35.136785244918,0.07345253740835377,0.07575353047249322,778.7894251255835,0.010000000000000054,1.3583381640756942,2.072445550618311,6.073862397840473,2209.252472375625,2150.763416513986,0.0006109127545249175,333.68978971284514,0.0,2.00000000000001,1.000000000000005,0.0,0.0,34.340962040490034,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.6292554877259113
2020-09-19,1472.3217691984128,7.372316968340555,6.386907574520082,35.20973179083141,0.07294654591340828,0.07413867726613473,782.7083303180091,0.010000000000000054,1.3935915351446848,2.06988744309932,6.142694794501889,2221.6852010819803,2170.845122178641,0.0009648102931076534,323.51892276297946,0.0,2.00000000000001,1.000000000000005,0.0,0.0,34.32072153036757,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.6075418481950896
2020-09-20,1480.399132328676,8.077363130263187,6.677961223876498,35.28229884312361,0.07256705229219917,0.07310400794960115,787.0020837113586,0.010000000000000054,1.429516695960972,2.072656710449951,6.213695304021222,2235.2578730157547,2189.2526683954575,0.001390058915693704,311.6906174116015,0.0,2.00000000000001,1.000000000000005,0.0,0.0,34.31604114777573,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.591178056352865
2020-09-21,1488.8159620454749,8.41682971679889,7.022046063350176,35.35206026679654,0.06976142367293098,0.07196245974371357,791.4763641733067,0.010000000000000054,1.4656548135027285,2.0838168417465504,6.303597269871129,2253.7477357249736,2206.6688322597506,0.0018807794808879295,298.4709106992962,0.0,2.00000000000001,1.000000000000005,0.0,0.0,34.32478086083184,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.5781672865315897
2020-09-22,1497.686858411936,8.870896366461494,7.4315568487408274,35.41929730093779,0.06723703414125293,0.07067982800106258,796.1921066787853,0.010000000000000054,1.5014744650074623,2.1063507052725328,6.4326868710477365,2279.584848335427,2224.331391486348,0.0024341786636717707,284.1266461789651,0.0,2.00000000000001,1.000000000000005,0.0,0.0,34.333267933923864,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.5672443586100266
2020-09-23,1507.3914043131558,9.704545901219763,7.944954966872376,35.48599850899363,0.06670120805584281,0.06948821618502456,801.351109744061,0.010000000000000054,1.5364177427439638,2.142721017579717,6.62391260457402,2312.99193295487,2243.7353406412667,0.0030465454392535115,268.829514369195,0.0,2.00000000000001,1.000000000000005,0.0,0.0,34.32907667765691,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.5573735604587395
2020-09-24,1518.4329359110166,11.041531597860544,8.612334841831736,35.55510974147378,0.06911123248014983,0.06877259394225914,807.2209552880081,0.010000000000000054,1.5698554854678006,2.1945637814418677,6.902000387496459,2353.7352069882954,2266.4165022488914,0.0037228534879727854,252.46349485899088,0.0,2.00000000000001,1.000000000000005,0.0,0.0,34.30146490966484,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.547876878257993
2020-09-25,1531.332620485301,12.899684574284251,9.484598739647897,35.62997160797998,0.0748618665062017,0.0689857156570823,814.0786985280629,0.010000000000000054,1.6010650142301353,2.262481450477389,7.292212729444039,2401.8693431856336,2293.9355828922307,0.0044729739879899415,235.22216865555563,0.0,2.00000000000001,1.000000000000005,0.0,0.0,34.241701300218935,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.5385227201026774
2020-09-26,1546.5500148145275,15.21739432922647,10.605337871801229,35.71389758122744,0.0839259732474601,0.07058430936724622,822.1686354021892,0.010000000000000054,1.6293527361089322,2.345910888773887,7.81884095810899,2457.4624631099787,2327.6210310605793,0.005297846198814057,217.37085887692876,0.0,2.00000000000001,1.000000000000005,0.0,0.0,34.143310881434445,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.5295376675587735
2020-09-27,1564.4234839615765,17.87346914704917,12.004743222855467,35.8098575750609,0.0959599938334621,0.07398121845077414,831.6706281353535,0.010000000000000054,1.6540774156886828,2.4430474267641307,8.50349723441886,2520.3904155289974,2368.3579032243324,0.006191710440965759,199.27712444211824,0.0,2.00000000000001,1.000000000000005,0.0,0.0,34.002259179175425,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.5218222028653465
2020-09-28,1584.5797170435828,20.156233082006374,13.681702536727922,35.918980123765024,0.10912254870412069,0.07969858352133866,842.3862065572371,0.010000000000000054,1.6747334011330304,2.5508109892905626,9.363256409977058,2591.6883675614254,2416.640486241782,0.007143782830724333,181.25115296313376,0.0,2.00000000000001,1.000000000000005,0.0,0.0,33.81709031198343,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.516641238906794
2020-09-29,1607.296908015398,22.7171909718151,15.659584594853662,36.04300044511858,0.1240203213535594,0.08794701456408106,854.4632567278838,0.010000000000000054,1.6909322421878488,2.6641234896959767,10.415888147357222,2672.129171598675,2472.7263569243914,0.008139511331188062,163.72560938944807,0.0,2.00000000000001,1.000000000000005,0.0,0.0,33.58903056527397,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.515376395058758
2020-09-30,1633.0815368615831,25.784628846185225,17.956525227006473,36.183623960212614,0.14062351509403215,0.0986808491583551,868.1710181761662,0.010000000000000054,1.7024651803480642,2.77901964871805,11.677416156690253,2759.6458929200835,2536.5444929680225,0.009161517790569472,147.151406460315,0.0,2.00000000000001,1.000000000000005,0.0,0.0,33.32206607198397,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.51838657646768
2020-10-01,1662.4833084315808,29.40177156999773,20.579162827817918,36.342048933314004,0.1584249731013906,0.11163959614478464,883.8017057782151,0.010000000000000054,1.7093411283121172,2.892918922194705,13.157337212170958,2852.6540059861236,2607.8310103207205,0.01019030447091678,131.9589055239694,0.0,2.00000000000001,1.000000000000005,0.0,0.0,33.02300107305719,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.5266219189915735
2020-10-02,1695.9563565660928,33.473048134511934,23.51793999416665,36.518608451763185,0.17655951844918483,0.12637901837555704,901.5967261662418,0.010000000000000054,1.7117191623297594,3.0027497914515666,14.8558665161095,2950.7056951812583,2686.249986893744,0.011204783944654961,118.36113615655182,0.0,2.00000000000001,1.000000000000005,0.0,0.0,32.69683774726223,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.5413999511099687
2020-10-03,1733.7551471918637,37.7987906257709,26.74357975322038,36.71250191089742,0.19389345913423867,0.14229444477714315,921.6913400351546,0.010000000000000054,1.7098519121480977,3.105767128670133,16.762702823641394,3052.423405193317,2771.258644016466,0.012182676516991564,106.5061688594954,0.0,2.00000000000001,1.000000000000005,0.0,0.0,32.356525369270244,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.5642021626737552
2020-10-04,1775.8564056427695,42.1012584509055,30.204442733467374,36.92159362774325,0.20909171684583125,0.1586382543973373,944.0731588725212,0.010000000000000054,1.7040778481382248,3.200101394478356,18.85693338793147,3155.4442184069517,2861.9950334325217,0.013100808292721072,96.28486096912067,0.0,2.00000000000001,1.000000000000005,0.0,0.0,32.01062382656488,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.596485878784955
2020-10-05,1821.43417559601,45.577769953240605,33.83588958080518,37.14100129708415,0.21940766934090253,0.17453298944053725,968.3030763295701,0.010000000000000054,1.6948103253409044,3.285106709708022,21.107793770748252,3260.0237746649473,2957.4854961474402,0.013960060001053431,87.6417339621347,0.0,2.00000000000001,1.000000000000005,0.0,0.0,31.663205103278585,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.63950761252394
2020-10-06,1870.6751792083223,49.24100361231257,37.624863210167625,37.370553817027776,0.22955251994362166,0.18969822301123715,994.4803486175733,0.010000000000000054,1.6824868648848015,3.3615368978326723,23.464184048164658,3363.2846215610944,3056.2335791241594,0.014780969370537998,80.38902025182088,0.0,2.00000000000001,1.000000000000005,0.0,0.0,31.327597104769907,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.6934545466201576
2020-10-07,1923.9433591961606,53.268179987838266,41.551006812926374,37.61076927356598,0.24021545653819495,0.20395999563593303,1022.7984515084304,0.010000000000000054,1.6675606884179668,3.4312577561315942,25.87083865483256,3461.7285599006254,3156.540455836337,0.01556471862454218,74.20148723152896,0.0,2.00000000000001,1.000000000000005,0.0,0.0,31.02212559199053,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.758546907748851
2020-10-08,1981.605806404234,57.66244720807337,45.58823345487909,37.8623594373982,0.25159016383221805,0.21724843887303935,1053.4525403119967,0.010000000000000054,1.6504628563264054,3.497140171406035,28.279133238977458,3551.8152466869487,3256.4270128533403,0.016324314663300005,68.9292618360579,0.0,2.00000000000001,1.000000000000005,0.0,0.0,30.76285469819462,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.8355667049597635
2020-10-09,2043.9022054819118,62.296399077677634,49.70590327474053,38.12585813654903,0.26349869915082846,0.22959599302032613,1086.5700448590799,0.010000000000000054,1.6317033154833325,3.5628876121361994,30.65458956354841,3631.7926405743638,3353.729422535938,0.017058523650997977,64.42056628654576,0.0,2.00000000000001,1.000000000000005,0.0,0.0,30.56280618201705,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,2.926091818512667
2020-10-10,2110.8469191405256,66.94471365861386,53.869706383010886,38.40134253583135,0.2754843992823202,0.24113607039549706,1122.1586157386878,0.010000000000000054,1.6118256443371297,3.6328144029688416,32.98190394198448,3701.8379355051156,3446.5065368437813,0.01776803624180378,60.539112497714825,0.0,2.00000000000001,1.000000000000005,0.0,0.0,30.431373867282055,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,3.03260353929313
2020-10-11,2182.1555513463477,71.30863220582219,58.042325036127046,38.688224096443705,0.2868815606123547,0.25210205279662323,1160.0670839759632,0.010000000000000054,1.5913760205831662,3.7115870859527966,35.26811832494349,3764.0910566708594,3533.459815367166,0.018454986457370964,57.193334050079976,0.0,2.00000000000001,1.000000000000005,0.0,0.0,30.352871867817758,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,3.15823749148158
2020-10-12,2256.378105009441,74.22255366309332,62.13459413262222,38.96618423264311,0.2779601361994085,0.26029292615208965,1199.5246219671067,0.010000000000000054,1.5708949760062199,3.80393809683547,37.5443983752526,3821.5294754378624,3613.678297207345,0.01910998580295068,54.30430726024912,0.0,2.00000000000001,1.000000000000005,0.0,0.0,30.329981470352696,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,3.3064743140124273
2020-10-13,2333.6194546459014,77.24134963646038,66.13481664019076,39.23692001029363,0.2707357776505263,0.2659801988157483,1240.5869905541942,0.010000000000000054,1.5508788919917387,3.913458317510987,39.863345415477745,3878.3854873153123,3687.2668192209635,0.01973811314018977,51.79949579748166,0.0,2.00000000000001,1.000000000000005,0.0,0.0,30.370455398175036,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,3.4833855397387103
2020-10-14,2414.4409646108033,80.82150996490198,70.07118972642633,39.51479408011847,0.27787406982483753,0.27115402435421626,1283.5526336719502,0.010000000000000054,1.5317320519931599,4.044662678831697,42.288523929093834,3935.140472952553,3754.898756949665,0.020353681817004025,49.61451357403244,0.0,2.00000000000001,1.000000000000005,0.0,0.0,30.49036029459124,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,3.69576249029208
2020-10-15,2499.5825010922367,85.14153648143358,73.99696049132923,39.82108263184069,0.30628855172221625,0.2787687180070976,1328.8148921899697,0.010000000000000054,1.5137237319489767,4.199174139704518,44.891847744123986,3992.1057587221776,3817.7992293153575,0.020976315014983173,47.661987313685344,0.0,2.00000000000001,1.000000000000005,0.0,0.0,30.70736023387172,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,3.9492604123676953
2020-10-16,2589.753941106835,90.17144001459828,77.9792927666871,40.17966135978878,0.35857872794809464,0.29217689403214975,1376.7511642943864,0.010000000000000054,1.496961027791728,4.379247302588741,47.74965734747805,4050.323339726837,3877.591842801003,0.021628002259944587,45.903783633292505,0.0,2.00000000000001,1.000000000000005,0.0,0.0,31.040343220006292,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,4.246364230690498
2020-10-17,2685.4788042464197,95.72486313958494,82.09091721561016,40.613769937100855,0.43410857731207375,0.31470506871415804,1427.639775774121,0.010000000000000054,1.481510363603979,4.588005004300017,50.937815547315616,4107.305190638702,3935.519463871928,0.022330891804848582,44.293917233696,0.0,2.00000000000001,1.000000000000005,0.0,0.0,31.50507512670483,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,4.585792957854893
2020-10-18,2786.9769764879866,101.49817224156669,86.40386890718287,41.14358537137774,0.5298154342768813,0.349335362621592,1481.5976327355702,0.010000000000000054,1.4673683900268388,4.829497612307115,54.52606689642733,4163.711795370758,3992.6136444456456,0.023118239959001696,42.78914025235673,0.0,2.00000000000001,1.000000000000005,0.0,0.0,32.10687421833184,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,4.962270011585379
2020-10-19,2893.222131202452,106.24515471446543,90.97866444703241,41.76423395419594,0.6206485828181987,0.3982903067108618,1538.0791376092106,0.010000000000000054,1.4544555103611136,5.1086293501482505,58.57184493638007,4220.982214336736,4049.6848778074136,0.024006908799244844,41.3551809811228,0.0,2.00000000000001,1.000000000000005,0.0,0.0,32.860377059999735,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,5.3665679625629
2020-10-20,3004.5710586474806,111.3489274450283,95.85128922085947,42.48891560785775,0.7246816536618081,0.46322144690451117,1597.273972308397,0.010000000000000054,1.4426499714909407,5.432245398888785,63.134913806634586,4279.566848212158,4107.003558161643,0.024988859686052935,39.97535470804642,0.0,2.00000000000001,1.000000000000005,0.0,0.0,33.77461295013883,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,5.784529213218704
2020-10-21,3121.7378608892996,117.16680224181925,101.04356420071264,43.33811527732195,0.8491996694641988,0.5450046436787077,1659.5617625215395,0.010000000000000054,1.4318171489478777,5.807559707122088,68.2707439476439,4337.748552448717,4164.524808246319,0.02604836745361537,38.63933277311631,0.0,2.00000000000001,1.000000000000005,0.0,0.0,34.843161393276446,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,6.200177337469676
2020-10-22,3245.4909845486864,123.75312365938662,106.55957651187919,44.33277197835352,0.9946567010315706,0.6435865467538607,1725.3510171077053,0.010000000000000054,1.421824884981757,6.241000835840699,74.01594465387184,4392.726007096726,4221.760833075501,0.02716232601037964,37.33977592114303,0.0,2.00000000000001,1.000000000000005,0.0,0.0,36.04998449033555,43.900000000000226,19.750000000000107,25063.850000000133,0.7000000000000035,25.60000000000013,51.00000000000027,1850654.00000001,6.597499241905481
