date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_vaccinations_per_hundred,new_people_vaccinated_smoothed_per_hundred,new_people_vaccinated_smoothed,stringency_index,median_age,male_smokers,hospital_beds_per_thousand,population
2021-01-14,3291.9765127962946,9.620649580728514,8.212947735434145,44.26312622416866,0.08613944374346741,0.04069872429446081,239.24835197976532,0.08000000000000043,0.0,204.00000000000108,31.747539019046247,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-15,3302.592403989598,10.615891193303353,8.70093736912572,44.369807499412914,0.10707387821807268,0.0556248835569802,240.02010755302084,0.08000000000000043,0.0,204.00000000000108,31.164446119488346,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-16,3314.4179616864503,11.825557696852131,9.32169737073571,44.498396348541654,0.12888330135909454,0.0724245450206765,240.8798326040032,0.08000000000000043,0.0,204.00000000000108,30.5734333291121,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-17,3327.6009147037566,13.18295301730622,10.082791127599311,44.64823165054657,0.15005614117769223,0.09056840876550756,241.83823757517467,0.08000000000000043,0.0,204.00000000000108,29.99014642540554,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-18,3342.1573279153463,14.556413211589906,11.007505756817796,44.819399335841474,0.1713333146744783,0.11008597043967713,242.89647213742532,0.08000000000000043,0.0,204.00000000000108,29.430548894684446,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-19,3358.200074152416,16.042746237069963,12.101874792726491,45.012222417201144,0.19294730339435295,0.13075565430034636,244.06272918387089,0.08000000000000043,0.0,204.00000000000108,28.908117553366314,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-20,3375.801122194795,17.601048042379105,13.348316081616645,45.22468071076776,0.21255146009262998,0.15189576464251928,245.3422225504762,0.08000000000000043,0.0,204.00000000000108,28.433266736453344,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-21,3394.9676645291006,19.16654233430537,14.712204740591954,45.45299663520905,0.2283857993357948,0.17257324558919424,246.73545602080839,0.08000000000000043,0.0,204.00000000000108,28.01444391142214,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-22,3415.624213167354,20.6565486382533,16.14680287671096,45.692074561086876,0.23913033204871137,0.19176025093397747,248.23692507960146,0.08000000000000043,0.0,204.00000000000108,27.657199287800644,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-23,3437.599171510944,21.97495834358982,17.596956876343853,45.93583032288374,0.24379506642502774,0.20845157152304325,249.8341432279303,0.08000000000000043,0.0,204.00000000000108,27.363488024350843,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-24,3460.6147632485972,23.015591737653615,19.001870372190048,46.1774383530226,0.24163750860997996,0.22175270579160405,251.50691171959062,0.08000000000000043,0.0,204.00000000000108,27.131146884455802,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-25,3484.0563697861617,23.441606537564745,20.271444472743084,46.40321451137335,0.22579826720409152,0.22968540846458252,253.2105365692667,0.08000000000000043,0.0,204.00000000000108,26.953501727659923,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-26,3507.869313538721,23.812943752559498,21.381738978345325,46.6108304051849,0.20763247545154978,0.2318632806535439,254.94103801195365,0.08000000000000043,0.0,204.00000000000108,26.819073128324163,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-27,3532.1616651799022,24.29235164118113,22.33790071081139,46.803468634528684,0.19265066557379504,0.22902593495686796,256.7062828722494,0.08000000000000043,0.0,204.00000000000108,26.70609928709642,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-28,3557.129458322553,24.967793142650592,23.166893374091124,46.98796023478475,0.18450092742856883,0.22268961928487813,258.5205439253574,0.08000000000000043,0.0,204.00000000000108,26.611642500228623,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-29,3583.00060052925,25.871142206697098,23.912044949766827,47.173387758506216,0.18543451910083864,0.21488518472868792,260.40041941783875,0.08000000000000043,0.0,204.00000000000108,26.536644286289796,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-30,3609.992806570181,26.992206040931073,24.62895824367616,47.37003758681767,0.19665507484599126,0.20796156146183617,262.3617727081758,0.08000000000000043,0.0,204.00000000000108,26.484057067335353,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-31,3638.282048366555,28.28924179637385,25.382443795879333,47.58861416296401,0.21858051104722817,0.20443836566651313,264.4174369971956,0.08000000000000043,0.0,204.00000000000108,26.457442929784033,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-02-01,3667.6965395069838,29.41449114042846,26.235748974899195,47.83839016327026,0.24977895148193097,0.20761384212318829,266.55497286748334,0.08000000000000043,0.0,204.00000000000108,26.45992269507562,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-02-02,3698.371289568834,30.674750061850162,27.215966062137593,48.12444549898799,0.28605754909949016,0.2185510409330509,268.7842117126685,0.08000000000000043,0.0,204.00000000000108,26.493387722664217,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-02-03,3730.563745133968,32.19245556513363,28.344437216286494,48.4502668973503,0.32582305839863246,0.2372982192906095,271.1238748478502,0.08000000000000043,0.0,204.00000000000108,26.561345575450044,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-02-04,3764.558377693403,33.994632559435274,29.63380609579604,48.81717657895979,0.36691092663672553,0.263073050376167,273.59463868275293,0.08000000000000043,0.0,204.00000000000108,26.66608998313896,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
