date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,total_vaccinations_per_hundred,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population_density,gdp_per_capita,hospital_beds_per_thousand,life_expectancy,population
2020-03-11,2.0000000000000075,0.0,0.0,1.0000000000000038,0.0,0.0,42.80000000000016,1.1800000000000044,14.480000000000059,162.00000000000063,0.010000000000000038,70.90000000000028,314.00000000000125,0.6600000000000027,212.86000000000084,24654.380000000096,2.3000000000000083,76.23000000000029,47681.00000000018
2020-03-12,2.0000000000000084,0.0,0.0,1.0000000000000042,0.0,0.0,42.80000000000018,1.180000000000005,14.480000000000064,162.00000000000068,0.010000000000000044,70.90000000000032,314.00000000000136,0.6600000000000029,212.86000000000092,24654.380000000107,2.3000000000000096,76.23000000000032,47681.000000000204
2020-03-13,2.000000000000009,0.0,0.0,1.0000000000000044,0.0,0.0,42.800000000000196,1.1800000000000055,14.48000000000007,162.00000000000074,0.010000000000000047,70.90000000000035,314.0000000000015,0.6600000000000031,212.86000000000098,24654.380000000114,2.3000000000000105,76.23000000000035,47681.00000000022
2020-03-14,2.0000000000000093,0.0,0.0,1.0000000000000047,0.0,0.0,42.80000000000021,1.1800000000000057,14.480000000000073,162.0000000000008,0.010000000000000049,70.90000000000036,314.00000000000153,0.6600000000000033,212.860000000001,24654.380000000117,2.300000000000011,76.23000000000036,47681.000000000226
2020-03-15,2.0000000000000098,0.0,0.0,1.0000000000000049,0.0,0.0,42.80000000000022,1.180000000000006,14.480000000000075,162.00000000000082,0.01000000000000005,70.90000000000038,314.0000000000016,0.6600000000000034,212.86000000000104,24654.38000000012,2.3000000000000114,76.23000000000037,47681.00000000023
2020-03-16,2.00000000000001,0.0,0.0,1.000000000000005,0.0,0.0,42.800000000000225,1.180000000000006,14.480000000000077,162.00000000000085,0.010000000000000052,70.90000000000038,314.00000000000165,0.6600000000000035,212.86000000000107,24654.380000000125,2.3000000000000114,76.23000000000039,47681.00000000024
2020-03-17,2.00000000000001,0.0,0.0,1.000000000000005,0.0,0.0,42.800000000000225,1.180000000000006,14.480000000000079,162.00000000000085,0.010000000000000054,70.90000000000038,314.0000000000017,0.6600000000000035,212.8600000000011,24654.38000000013,2.3000000000000114,76.2300000000004,47681.00000000025
2020-03-18,2.00000000000001,0.0,0.0,1.000000000000005,0.0,0.0,42.800000000000225,1.180000000000006,14.48000000000008,162.00000000000085,0.010000000000000054,70.90000000000038,314.0000000000017,0.6600000000000035,212.86000000000112,24654.380000000132,2.3000000000000114,76.2300000000004,47681.000000000255
2020-03-19,2.00000000000001,0.0012281835811247584,0.0,1.000000000000005,0.0,0.0,42.800000000000225,1.180000000000006,14.48000000000008,162.00000000000085,0.010000000000000054,70.90000000000038,314.0000000000017,0.6600000000000035,212.86000000000112,24654.380000000132,2.3000000000000114,76.2300000000004,47681.000000000255
2020-03-20,2.00000000000001,0.006092436974789941,0.0,1.000000000000005,0.0,0.0,42.800000000000225,1.180000000000006,14.48000000000008,162.00000000000085,0.010000000000000054,70.90000000000038,314.0000000000017,0.6600000000000035,212.86000000000112,24654.380000000132,2.3000000000000114,76.2300000000004,47681.000000000255
2020-03-21,2.00000000000001,0.014491758241758312,0.0013450226244343922,1.000000000000005,0.0,0.0,42.800000000000225,1.180000000000006,14.48000000000008,162.00000000000085,0.010000000000000054,70.90000000000038,314.0000000000017,0.6600000000000035,212.86000000000112,24654.380000000132,2.3000000000000114,76.2300000000004,47681.000000000255
