date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,male_smokers,hospital_beds_per_thousand,life_expectancy,population
2021-01-26,505249.74017401895,1813.1679488897084,1785.6408489529663,9982.4673156543,55.069933782134676,53.22732150097217,0.16000000000000086,1.0412172687357772,34810.17787219495,34614.8828273715,19.378169783508334,756.000000000004,756.000000000004,0.0,74.23797707432115,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-27,507060.161384555,1810.421210536062,1797.4318018730983,10037.69882222878,55.231506574480846,54.00775162993089,0.16000000000000086,1.031322938623586,34861.975291670504,34678.74946700572,19.45270296788338,756.000000000004,756.000000000004,0.0,74.2150956047067,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-28,508864.8549104273,1804.693525872314,1804.3098656258994,10093.227510336757,55.528688107977715,54.60241520919679,0.16000000000000086,1.022551512306411,34897.640082198304,34737.66499294988,19.54346710955833,756.000000000004,756.000000000004,0.0,74.15547975136465,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-29,510661.324295297,1796.4693848696547,1806.558379827055,10149.235403276176,56.00789293941905,55.06401405718856,0.16000000000000086,1.014932541792835,34907.98903062098,34789.09030903049,19.642800720016222,756.000000000004,756.000000000004,0.0,74.06283217939301,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-30,512447.79989568156,1786.4756003846287,1804.784825755879,10205.918650065421,56.6832467892444,55.45772499020889,0.16000000000000086,1.0083997941920744,34891.751339869465,34828.6783975777,19.745369770781423,756.000000000004,756.000000000004,0.0,73.94150228580537,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-31,514223.4206231194,1775.6207274377953,1799.9441170544683,10263.463308816048,57.544658750627626,55.858680620484805,0.16000000000000086,1.0029514293544644,34864.474445432206,34854.61359779548,19.84763269330911,756.000000000004,756.000000000004,0.0,73.79677377317766,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-02-01,515988.5278138173,1765.107190697935,1793.1345845587916,10322.13054560688,58.667236790831176,56.389168189992,0.16000000000000086,0.9985933393073816,34824.85837124292,34865.545815670506,19.945882891022585,756.000000000004,756.000000000004,0.0,73.63508032988335,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-02-02,517742.2287627554,1753.700948938127,1784.639127009917,10382.0103688044,59.87982319751907,57.07643803648244,0.16000000000000086,0.9953042481780165,34763.3916775919,34858.87765522416,20.034623868331607,756.000000000004,756.000000000004,0.0,73.46066318858908,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-02-03,519484.071297342,1741.8425345865971,1774.8420548566644,10443.064677055803,61.05430825140378,57.90844730564246,0.16000000000000086,0.9929638034573663,34669.007510618016,34831.32617936258,20.107719678882866,756.000000000004,756.000000000004,0.0,73.2761192401814,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-02-04,521214.1728168987,1730.1015195566276,1764.185983611796,10505.150721754377,62.08604469857232,58.84541563437091,0.16000000000000086,0.9914195235691088,34532.94493483815,34779.2412085362,20.159682777908138,756.000000000004,756.000000000004,0.0,73.08586706426672,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
