date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,population
2022-06-11,502041.0590340717,4.268492629894982,4.07373303144668,6429.999998201493,7.582278788575074e-07,1.9354335709758744e-06,33.06509101545217,0.4260751119402377,1281.855246710259,0.2500000000000013,4.000000000000023,4021.28503898743,0.015142989925477727,44.58031469667568,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-12,502045.4164475002,4.357413428465199,4.131803167250174,6429.999998651129,5.686709091431306e-07,1.451575178231906e-06,33.081915829462474,0.4345510010527872,1271.8010134794595,0.2500000000000013,4.000000000000023,4041.7324443989496,0.015441760866862036,44.57285318475633,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-13,502049.86879974994,4.4523522497587305,4.200871929413073,6429.999998988356,4.265031818573479e-07,1.0886813836739294e-06,33.09893602368061,0.44356515770620386,1265.6011294881168,0.2500000000000013,4.000000000000023,4028.5283733767874,0.015843602485957797,44.54607993381618,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-14,502054.4202164906,4.5514167406480786,4.279855304525874,6429.999999241276,3.198773863930109e-07,8.165110377554471e-07,33.115927413688105,0.45316110163453394,1263.1387130316864,0.2500000000000013,4.000000000000023,3981.307075119862,0.01625859068153366,44.49375936859103,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-15,502059.06425739126,4.6440409006702925,4.365551788672369,6429.9999994309655,2.3990803979475817e-07,6.123832783165853e-07,33.132631282632,0.4634668184689522,1264.1344946500249,0.2500000000000013,4.000000000000023,3899.5308234698305,0.016596657943276964,44.41087140103932,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-16,502063.78623441455,4.721977023272603,4.453517590696268,6429.999999573233,1.7993102984606862e-07,4.59287458737439e-07,33.14879708565429,0.4746199910333568,1268.1636699532605,0.2500000000000013,4.000000000000023,3783.93606201091,0.016781365467800347,44.29399113966126,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-17,502068.5649505369,4.778716122334872,4.538723034651166,6429.999999679934,1.3494827238455148e-07,3.4446559405307923e-07,33.16421420887554,0.4866842886854902,1274.684953499207,0.2500000000000013,4.000000000000023,3637.299137652337,0.016772837287663468,44.14157367148808,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-18,502073.3740037889,4.809053252061439,4.616044861638026,6429.99999975996,1.0121120428841361e-07,2.583491955398094e-07,33.17873752464166,0.4996441150273699,1283.0328650920865,0.2500000000000013,4.000000000000023,3464.8177759929736,0.01656136681513353,43.9541676485741,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-19,502078.18276528583,4.808761496899996,4.6806354561832775,6429.999999819979,7.59084032163102e-08,1.9376189665485706e-07,33.19230654571631,0.5133730345575354,1292.4747480895442,0.2500000000000013,4.000000000000023,3274.092113507339,0.016137896475280356,43.734575477865675,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-20,502082.9356841784,4.752918892552185,4.723699766022404,6429.999999864994,5.693130241223265e-08,1.453214224911428e-07,33.204958030430845,0.5276307778573895,1302.2808579089738,0.2500000000000013,4.000000000000023,3074.6992402694864,0.015531185769517817,43.488036488813016,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-21,502087.6222059269,4.686521748599666,4.743141178750811,6429.999999898754,4.269847680917449e-08,1.089910668683571e-07,33.21684228404095,0.5420938009108194,1311.7849854762424,0.2500000000000013,4.000000000000023,2878.8887643973344,0.014798357006517826,43.22218573765055,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-22,502092.2514637542,4.629257827286859,4.741183291949346,6429.9999999240745,3.202385760688086e-08,8.174330015126782e-08,33.228149348931275,0.556363175505352,1320.4379818812163,0.2500000000000013,4.000000000000023,2700.9408460840414,0.014017804600395818,42.94181480420759,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-23,502096.84590227663,4.594438522372068,4.723128257585158,6429.999999943065,2.4017893205160647e-08,6.130747511345086e-08,33.23908770564741,0.5699675981771726,1327.8559589383867,0.2500000000000013,4.000000000000023,2554.8231684996854,0.013271756811641416,42.6495907411648,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-24,502101.43649522786,4.590592951248999,4.696425540312339,6429.999999957307,1.8013419903870484e-08,4.5980606335088146e-08,33.24986454192249,0.5823984523497516,1333.8644966763195,0.2500000000000013,4.000000000000023,2452.457567066428,0.012633197052816403,42.35124363764483,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-25,502106.059158752,4.622663524037919,4.669973486197415,6429.999999967989,1.3510064927902862e-08,3.4485454751316107e-08,33.260667197699675,0.5931693951769881,1338.539856023725,0.2500000000000013,4.000000000000023,2402.320324621091,0.012143449825811413,42.054125359132186,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-26,502110.7520613724,4.692902620404013,4.653595499263453,6429.999999976001,1.0132548695927147e-08,2.586409106348708e-08,33.27165989791382,0.6018224245340025,1342.0346015939338,0.2500000000000013,4.000000000000023,2408.399971972609,0.011831084460502725,41.76612860241319,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-27,502115.462850167,4.710788794650139,4.647739610872936,6429.99999998201,7.599411521945361e-09,1.939806829761531e-08,33.282951134766094,0.60797945576314,1344.549695308482,0.2500000000000013,4.000000000000023,2469.545082405446,0.011688762602002786,41.49487618678086,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-28,502120.21643303643,4.753582869420061,4.657470189731955,6429.999999986517,5.699558641459021e-09,1.4548551223211483e-08,33.294567294575096,0.6113675911759435,1346.3076796446285,0.2500000000000013,4.000000000000023,2578.523937854509,0.011691588111812385,41.24712514267135,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-29,502125.0913648556,4.874931819162661,4.692706229887854,6429.999999989896,4.274668981094266e-09,1.0911413417408612e-08,33.30643852615346,0.6117480592513832,1347.5266781008202,0.2500000000000013,4.000000000000023,2725.531334127796,0.01179826445166797,41.028295052866525,4.420000000000023,29.000000000000153,6812344.000000035
