date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,handwashing_facilities,hospital_beds_per_thousand,population
2020-09-30,14315.881931186454,74.35713261251493,81.38238315341981,330.1968240819221,0.8765811560588963,1.3829178658780856,150449.50970332843,0.8642065619098458,1650.6322087091316,1520.1270217981973,0.045222320182239886,23.99287532507139,0.0,106.00000000000054,106.00000000000054,0.0,40.57832117124284,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-10-01,14387.879224731169,71.99729354471273,78.9868077270559,330.9188850297678,0.7220609478457239,1.2131479986328704,152171.0601540318,0.8694430597646414,1721.9393633838229,1562.0174706149724,0.042681446019032905,25.15488597020953,0.0,106.00000000000054,106.00000000000054,0.0,40.75285367739793,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-10-02,14457.567272459193,69.68804772802397,76.6216625179811,331.5031262804065,0.5842412506386564,1.0491837203709042,153978.21022541416,0.8749746671570311,1807.4417558927505,1612.943936833242,0.040414607461915324,26.362890398794875,0.0,106.00000000000054,106.00000000000054,0.0,40.91960373574728,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-10-03,14525.119200304338,67.5519278451454,74.32458092209936,331.9748398622122,0.47171358180575385,0.895773860090719,155884.1174783692,0.8806817114214269,1906.1260163377947,1674.5121381452961,0.03837834409029562,27.63974052049245,0.0,106.00000000000054,106.00000000000054,0.0,41.073239000905545,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-10-04,14590.855463576689,65.73626327235299,72.13211216216285,332.36834709122974,0.3935072290175347,0.7569785851132886,157898.2806265535,0.8864487431652959,2014.3272207213518,1747.382309814534,0.03652438508776054,29.024343205495434,0.0,106.00000000000054,106.00000000000054,0.0,41.20953558552085,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-10-05,14655.247318432375,64.39185485568693,70.05700428968946,332.7172428652877,0.3488957740579154,0.6346305128491879,160027.77646862253,0.8922067900824411,2129.6188964718513,1831.3352940932887,0.03481862818233628,30.536386040191438,0.0,106.00000000000054,106.00000000000054,0.0,41.325550202392144,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-10-06,14718.36393097039,63.11661253801609,68.11927632651087,333.033617346122,0.3163744808343224,0.5311338413272596,162279.65263265654,0.897883114539854,2251.9684548361156,1925.7436651401051,0.03323274941729524,32.17531797228972,0.0,106.00000000000054,106.00000000000054,0.0,41.419749271057256,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-10-07,14780.292324439837,61.92839346944622,66.34341248082376,333.3334062869029,0.2997889407808811,0.4485664443438613,164658.19388625736,0.9033766216191774,2378.6104717023977,2029.814196818883,0.03176425178501413,33.948736378377006,0.0,106.00000000000054,106.00000000000054,0.0,41.49210574773385,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-10-08,14841.14729762854,60.85497318870401,64.75137965796762,333.63397520645105,0.3005689195481693,0.3881829134130352,167164.5437501813,0.9085751294335183,2506.401777500138,2141.934855758962,0.030392193363647513,35.851206453142865,0.0,106.00000000000054,106.00000000000054,0.0,41.54417174777524,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-10-09,14901.078863654522,59.931566025981866,63.357390593508114,333.95230751990016,0.3183323134491042,0.35004183922913673,169798.09136144037,0.9133804420977645,2633.5865464412036,2259.9946776951138,0.02910490778938079,37.86359553151849,0.0,106.00000000000054,106.00000000000054,0.0,41.57913301251216,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
