date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2021-09-26,97239614.58164474,236261.41773248278,245555.26002901717,1737515.4546720195,2704.1357729801393,2678.160606114295,1.2952692050212673,123.48134572982174,66.67430740515796,4694549.185168224,4698961.007199325,0.1531784587795578,1250514600.0000064
2021-09-27,97473254.13271074,233639.55106600752,242631.13144613293,1740221.6887738942,2706.2341018747334,2687.2630607589635,1.340319550824776,123.86932232257656,66.8179590606559,4719486.552984126,4693199.929332919,0.15077056030962005,1250514600.0000064
2021-09-28,97704204.21684088,230950.0841301459,239677.8196707345,1742928.833241703,2707.1444678087687,2694.458627986809,1.3892495209078537,124.26090205221055,66.95950161611258,4752158.0814155415,4697806.779562721,0.1484911393660226,1250514600.0000064
2021-09-29,97932371.92180985,228167.70496897367,236716.37040705894,1745635.3369545506,2706.5037128475306,2699.6583972990957,1.4420486468218106,124.65589502655305,67.09881787336442,4787861.797018353,4711475.507829772,0.1463069453454609,1250514600.0000064
2021-09-30,98157711.90540084,225339.98359098396,233779.57470768623,1748339.5622666585,2704.2253121081794,2702.8304951301106,1.4985216176309046,125.05401419169907,67.2357410714746,4822823.178759247,4732406.092620881,0.14416686059280628,1250514600.0000064
2021-10-01,98380281.05687882,222569.15147798293,230905.44724214185,1751039.992482155,2700.430215496782,2704.032713138149,1.5584503599587982,125.4546452591591,67.37007212551944,4854535.052928524,4758492.687775299,0.14202171945882597,1250514600.0000064
2021-10-02,98600279.49309558,219998.43621676156,228132.3349983488,1753735.3874611661,2695.3949790110837,2703.4369794237514,1.6216297867758238,125.85692851450526,67.50158592995092,4880522.23602801,4787419.311484357,0.13981606334977575,1250514600.0000064
2021-10-03,98818081.30556843,217801.81247284941,225495.24880871666,1756424.9003243838,2689.5128632175924,2701.347711943383,1.6878241500366218,126.2596837808371,67.63000198786406,4896973.033759864,4816337.046719287,0.13748195701459442,1250514600.0000064
2021-10-04,99034299.83507496,216218.52950654426,223006.53168798576,1759109.7721243505,2684.871799966527,2698.2957138217944,1.7567333355397508,126.66151186600938,67.75499648120196,4900443.867320552,4842188.139709801,0.1349700650460139,1250514600.0000064
2021-10-05,99249009.21001676,214709.37494180247,220686.43058661016,1761789.2580687017,2679.485944351111,2694.3443036275003,1.8279498077310925,127.0608255607871,67.87627903510972,4887864.373664305,4861574.802229029,0.13222302389763277,1250514600.0000064
2021-10-06,99462265.69799429,213256.48797752213,218556.2569035972,1764461.867517269,2672.609448567151,2689.5021273651023,1.9010415413186843,127.45631778080383,67.99371961893095,4861705.661534596,4872123.970643983,0.1292268994681504,1250514600.0000064
2021-10-07,99674137.87495029,211872.17695599256,216632.2846568514,1767125.8906185618,2664.0231012928525,2683.758872511549,1.975585616234653,127.84696425674073,68.10735807231079,4824675.92457694,4872388.699330764,0.12600032974009165,1250514600.0000064
2021-10-08,99884729.25202733,210591.3770770464,214921.1741109323,1769779.79328713,2653.902668568221,2677.1120535433292,2.051164810107473,128.23206853838636,68.21739912954024,4779228.662033228,4861630.707545914,0.12259850199155886,1250514600.0000064
2021-10-09,100094195.24571101,209465.9936836739,213416.53949787308,1772422.5134365847,2642.7201494546116,2669.5871010818705,2.1274298454603757,128.6113338860136,68.32410817068468,4729122.227035593,4840002.210378252,0.11907880538830407,1250514600.0000064
2021-10-10,100302755.90543725,208560.6597262334,212096.37480779423,1775053.6831543641,2631.1697177793912,2661.252428752583,2.2041834054268947,128.98476560520203,68.4277490336374,4677021.380215292,4808580.610692551,0.11552225853379446,1250514600.0000064
2021-10-11,100510570.18198693,207814.27654968502,210895.76719488925,1777671.8402907918,2618.1571364276306,2651.721855177886,2.2813825443739884,129.35271528341042,68.52864855609434,4625781.011712865,4769343.116034934,0.11203697508974482,1250514600.0000064
2021-10-12,100717714.44911154,207144.26712461052,209815.0374220237,1780276.5742387814,2604.7339479897632,2641.0431182741745,2.3589029393082903,129.7158394683757,68.62720021797583,4576850.9611279,4724912.676117998,0.10872456389649428,1250514600.0000064
2021-10-13,100924349.493104,206635.04399245622,208869.11672715156,1782869.264664221,2592.690425439643,2629.626255480037,2.436784832147673,130.07512378357023,68.72381144337854,4531366.822639725,4677721.45637745,0.1056537978415693,1250514600.0000064
2021-10-14,101130687.47850622,206337.98540222866,208078.51776304335,1785452.5893352723,2583.324671051294,2618.0980611963273,2.515256206528341,130.4312651065854,68.81885648169367,4491415.622829832,4630112.883152518,0.10286284353308402,1250514600.0000064
2021-10-15,101336967.17238984,206279.69388360454,207462.56280208242,1788030.1549943462,2577.5656590738654,2607.192929866221,2.5947883087424133,130.7850220361448,68.91262038324837,4459130.5850603245,4584384.6275712475,0.1003714377564712,1250514600.0000064
2021-10-16,101543435.36256659,206468.19017676316,207034.30488986205,1790606.2205120842,2576.0655177378526,2597.670988285254,2.6758826019511255,131.13709086453605,69.00530934044218,4434309.616332418,4542268.58097256,0.09817741477501352,1250514600.0000064
