date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,median_age,extreme_poverty,diabetes_prevalence,female_smokers,hospital_beds_per_thousand,population,excess_mortality_cumulative,excess_mortality
2020-03-11,2.0000000000000075,0.0,0.0,1.0000000000000038,0.0,0.0,11.00000000000004,1.1800000000000044,0.18000000000000066,175.00000000000068,223.00000000000085,0.040000000000000153,39.10000000000015,1.0000000000000038,10.08000000000004,44.00000000000016,3.860000000000014,627082.0000000024,0.11000000000000043,25.0000000000001
2020-03-12,2.0000000000000084,0.0,0.0,1.0000000000000042,0.0,0.0,11.000000000000046,1.180000000000005,0.18000000000000077,175.00000000000074,223.00000000000094,0.040000000000000174,39.100000000000165,1.0000000000000042,10.080000000000043,44.000000000000185,3.860000000000016,627082.0000000028,0.11000000000000049,25.00000000000011
2020-03-13,2.000000000000009,0.0,0.0,1.0000000000000044,0.0,0.0,11.000000000000052,1.1800000000000055,0.18000000000000083,175.0000000000008,223.00000000000102,0.04000000000000019,39.10000000000018,1.0000000000000044,10.080000000000046,44.000000000000206,3.860000000000017,627082.000000003,0.11000000000000051,25.000000000000117
2020-03-14,2.0000000000000093,0.0,0.0,1.0000000000000047,0.0,0.0,11.000000000000055,1.1800000000000057,0.18000000000000088,175.00000000000085,223.00000000000108,0.040000000000000195,39.10000000000019,1.0000000000000047,10.080000000000048,44.00000000000022,3.860000000000018,627082.0000000031,0.11000000000000054,25.000000000000124
2020-03-15,2.0000000000000098,0.0,0.0,1.0000000000000049,0.0,0.0,11.000000000000057,1.180000000000006,0.18000000000000094,175.00000000000085,223.0000000000011,0.0400000000000002,39.1000000000002,1.0000000000000049,10.08000000000005,44.00000000000023,3.860000000000019,627082.0000000033,0.11000000000000057,25.000000000000128
2020-03-16,2.00000000000001,0.0,0.0,1.000000000000005,0.0,0.0,11.000000000000059,1.180000000000006,0.18000000000000094,175.00000000000085,223.00000000000114,0.04000000000000021,39.10000000000021,1.000000000000005,10.080000000000052,44.000000000000234,3.8600000000000194,627082.0000000033,0.1100000000000006,25.00000000000013
2020-03-17,2.00000000000001,0.0,0.0,1.000000000000005,0.0,0.0,11.00000000000006,1.180000000000006,0.18000000000000094,175.00000000000085,223.00000000000117,0.040000000000000216,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000024,3.86000000000002,627082.0000000033,0.1100000000000006,25.00060221231363
2020-03-18,2.00000000000001,0.0,0.0,1.000000000000005,0.0,0.0,11.000000000000062,1.180000000000006,0.18000000000000094,175.00000000000085,223.0000000000012,0.040000000000000216,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,0.1100000000000006,25.002358664894665
2020-03-19,2.00000000000001,0.0,0.0,1.000000000000005,0.0,0.0,11.000000000000062,1.180000000000006,0.18000000000000094,175.00000000000085,223.00000000000122,0.040000000000000216,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,0.1100000000000006,25.005359110539956
2020-03-20,2.00000000000001,0.0,0.0,1.000000000000005,0.0,0.0,11.000000000000062,1.180000000000006,0.18000000000000094,175.00000000000085,223.00000000000122,0.040000000000000216,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,0.1100000000000006,25.00899916549738
2020-03-21,2.00000000000001,0.0,0.0,1.000000000000005,0.0,0.0,11.000000000000062,1.1800126050420228,0.18000000000000094,175.00000000000085,223.00000000000122,0.040000000000000216,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,0.1100000000000006,25.01188362012916
2020-03-22,2.00000000000001,0.0,0.0,1.000000000000005,0.0,0.0,11.000000000000062,1.180137605042023,0.18000000000000094,175.00000000000085,223.00000000000122,0.040000000000000216,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,0.1100000000000006,25.011228916302663
2020-03-23,2.00000000000001,0.0,0.0,1.000000000000005,0.0,0.0,11.000000000000062,1.1805207861991012,0.18000000000000094,175.00000000000085,223.00000000000122,0.040000000000000216,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,0.1100000000000006,25.003596268048373
2020-03-24,2.00000000000001,0.0,0.0,1.000000000000005,0.0,0.0,11.000000000000062,1.181195211498067,0.18000000000000094,175.00000000000085,223.00000000000122,0.040000000000000216,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,0.1100000000000006,24.985441502053426
2020-03-25,2.00000000000001,0.0,0.0,1.000000000000005,0.0,0.0,11.000000000000062,1.1820420130191565,0.18000000000000094,175.00000000000085,223.00000000000122,0.040000000000000216,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,0.1100000000000006,24.953527438031735
2020-03-26,2.00000000000001,0.0,0.0,1.000000000000005,0.0,0.0,11.000000000000062,1.182717838141874,0.18000000000000094,175.00000000000085,223.00000000000122,0.040000000000000216,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,0.1100000000000006,24.905233174001587
2020-03-27,2.00000000000001,0.0,0.0,1.000000000000005,0.0,0.0,11.000000000000062,1.1826765492592837,0.18000000000000094,175.00000000000085,223.00000000000122,0.040000000000000216,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,0.1100000000000006,24.838786050243847
2020-03-28,2.00000000000001,0.0,0.0,1.000000000000005,0.0,0.0,11.000000000000062,1.1811475218345744,0.18000000000000094,175.00000000000085,223.00000000000122,0.040000000000000216,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,0.1100000000000006,24.7534356222706
2020-03-29,2.00000000000001,0.0,0.0,1.000000000000005,0.0,0.0,11.000000000000062,1.1772079264438058,0.18000000000000094,175.00000000000085,223.00000000000122,0.040000000000000216,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,0.1100000000000006,24.649584140551646
2020-03-30,2.00000000000001,0.0,0.0,1.000000000000005,0.0,0.0,11.000000000000062,1.169968323630529,0.18000000000000094,175.00000000000085,223.00000000000122,0.040000000000000216,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,0.1100000000000006,24.528884410309352
