date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,extreme_poverty,female_smokers,hospital_beds_per_thousand,population
2020-11-15,34.282756772709064,0.07241467277904504,0.0726879893856883,1.9999999996550324,1.5285891207300877e-10,3.8371416477098187e-10,0.6800000000000036,0.8300000000000043,169.7663301614689,233.00000000000125,0.020000000000000108,49.070012729615165,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-11-16,34.35240371398562,0.06964713903806537,0.07165044582077892,1.9999999997412772,1.1464418405475658e-10,2.8778562357823643e-10,0.6800000000000036,0.8300000000000043,167.78297375771038,233.00000000000125,0.020000000000000108,49.07000954721144,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-11-17,34.4195548863296,0.06715132066510372,0.07044581755886159,1.9999999998059605,8.598313804106744e-11,2.1583921768367732e-10,0.6800000000000036,0.8300000000000043,164.5371382045144,233.00000000000125,0.020000000000000108,49.07000716040865,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-11-18,34.48619169803749,0.06663692294873091,0.06931270835337382,1.9999999998544733,6.448735353080058e-11,1.6187941326275798e-10,0.6800000000000036,0.8300000000000043,160.2493711065211,233.00000000000125,0.020000000000000108,49.07000537030656,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-11-19,34.555254633256666,0.0690630186498159,0.06864096306852108,1.9999999998908575,4.836551514810043e-11,1.2140955994706848e-10,0.6800000000000036,0.8300000000000043,155.5112014606818,233.00000000000125,0.020000000000000108,49.07000402772999,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-11-20,34.63008027681715,0.07482570613345126,0.06888699250177875,1.999999999918146,3.627413636107533e-11,9.105716996030135e-11,0.6800000000000036,0.8300000000000043,150.68215944500517,233.00000000000125,0.020000000000000108,49.070003020797564,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-11-21,34.71397908285531,0.08389885296789726,0.07051026700076855,1.9999999999386122,2.7205602270806496e-11,6.829287747022602e-11,0.6800000000000036,0.8300000000000043,145.72017646804625,233.00000000000125,0.020000000000000108,49.07000226559824,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-11-22,34.8099187012818,0.09593965362378998,0.0739256866759159,1.9999999999539617,2.0404201703104872e-11,5.121965810266952e-11,0.6800000000000036,0.8300000000000043,140.4807566776886,233.00000000000125,0.020000000000000108,49.07000169919875,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-11-23,34.912723447422294,0.1028047725384632,0.07874937166498489,1.9999999999654738,1.5303151277328655e-11,3.841474357700214e-11,0.6800000000000036,0.8300000000000043,134.85325766125086,233.00000000000125,0.020000000000000108,49.07000127439913,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-11-24,35.02465247567666,0.11192904805284562,0.08526871911719387,1.9999999999741083,1.1477363457996491e-11,2.8811057682751606e-11,0.6800000000000036,0.8300000000000043,128.90986890851104,233.00000000000125,0.020000000000000108,49.070000955799415,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
