date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_vaccinations_per_hundred,reproduction_rate,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,cardiovasc_death_rate,life_expectancy,human_development_index,population
2020-05-16,17.59429120538731,2.366893636805551,0.5775249101587004,5.423777338150186,0.3096148832997515,0.21613836665802444,2.6141679962751723,0.8900000000000048,1.119762084487497,0.020000000000000108,19.232397904466065,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-17,21.399451435714735,3.8891165753740515,1.0599558998135983,5.790570560173735,0.3667942264696431,0.24386056232383552,3.179287761912268,0.8900000000000048,1.1199064049945835,0.020000000000000108,19.038154278381896,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-18,26.2872744203543,4.950790243424537,1.7361860586675726,6.200410143789005,0.40984033694984134,0.277421924651733,3.9052221239552174,0.8900000000000048,1.1203297714253186,0.020000000000000108,18.889063349381146,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-19,32.52140280944808,6.281353833182507,2.6394081283575055,6.660327000214098,0.4599174214260211,0.317406133210843,4.831147685403398,0.8900000000000048,1.1211565076252286,0.020000000000000108,18.781639949010675,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-20,40.76910640572868,8.283122679347144,3.829799470540925,7.186987331608549,0.526660755145147,0.3649224085700592,6.05621823011591,0.8900000000000048,1.1224785636536354,0.020000000000000108,18.709234163438705,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-21,51.86317434211174,11.120632248682977,5.3741333779541876,7.80056693697404,0.6135799231785124,0.42117516130795896,7.704184196181002,0.8900000000000048,1.1243737902256838,0.020000000000000108,18.661925622579055,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-22,66.62333421489035,14.780083107003541,7.330487557706124,8.52015694157993,0.7195902429656569,0.48714122877023974,9.896857280943141,0.8900000000000048,1.1269201293531688,0.020000000000000108,18.626444216934317,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-23,85.72231643363078,19.11392464440913,9.736775493748265,9.360318094032412,0.8401613312223051,0.5633278026377972,12.734208894773317,0.8900000000000048,1.130160038837761,0.020000000000000108,18.59983316270076,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-24,109.58540248359436,23.87429286921511,12.602144968727519,10.328496489076363,0.9681785291213203,0.6495908746027836,16.279444001396765,0.8900000000000048,1.1340896477449998,0.020000000000000108,18.5798748720256,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-25,138.10080040826816,28.52380303911243,15.97741771167819,11.420564351293393,1.0920679627750582,0.747343608440777,20.515978767046327,0.8900000000000048,1.1386302610188355,0.020000000000000108,18.564906154019226,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-26,171.6326462014827,33.5381496290435,19.87694660631848,12.644398699798444,1.2238344239235714,0.8566961355484254,25.497923797327466,0.8900000000000048,1.1436349452793189,0.020000000000000108,18.553679615514447,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-27,210.46042518117065,38.83250685655969,24.245332773097022,14.004048863245755,1.3596502200112006,0.9758378741241522,31.266800960471425,0.8900000000000048,1.1488967002329233,0.020000000000000108,18.54525971163586,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-28,254.6761850785094,44.21930580499257,28.976757498374862,15.497946149696787,1.4938973288739494,1.1016583021671305,37.83627428208604,0.8900000000000048,1.1541699395250498,0.020000000000000108,18.53894478372692,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-29,304.10744585477795,49.433920207008896,33.929481181311914,17.117561099021167,1.619614981141567,1.2302125372265136,45.18069811621879,0.8900000000000048,1.159227163758204,0.020000000000000108,18.534208587795213,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-30,358.2593820639995,54.15393078227681,38.93671754403184,18.84639642219739,1.7288353470391131,1.357070521213359,53.22652827365418,0.8900000000000048,1.1639588343571161,0.020000000000000108,18.530656440846435,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-31,416.2714596249235,58.01357349071546,43.81478928924568,20.65923170578835,1.8128353014881289,1.4775789090095692,61.84588036813669,0.8900000000000048,1.168280373343792,0.020000000000000108,18.527992330634852,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-06-01,477.2126444924492,60.94230681486927,48.4466650115368,22.532901478113118,1.8736697857476445,1.5890238714792222,70.90039185334894,0.8900000000000048,1.1720286381203215,0.020000000000000108,18.525994247976165,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-06-02,540.8503366337206,63.63853360177907,52.74710089181365,24.459323813820824,1.9264223457748604,1.68912957135344,80.35549217701896,0.8900000000000048,1.1749565141429255,0.020000000000000108,18.52449568598215,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-06-03,606.7377847959121,65.88807925757229,56.61235960551192,26.42395310600238,1.9646292997319241,1.7752534487154705,90.14479770419295,0.8900000000000048,1.1767637656976935,0.020000000000000108,18.52337176448664,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-06-04,674.2821685904712,67.54485711609463,59.944617150805016,28.408527208299503,1.9845741079599026,1.8450305842741623,100.18022723742091,0.8900000000000048,1.1770952871045581,0.020000000000000108,18.522528823365008,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-06-05,742.7956600563001,68.51384645698057,62.67026796976191,30.393127791486478,1.9846005874340538,1.8968569718190698,110.35958865689588,0.8900000000000048,1.1755380134861448,0.020000000000000108,18.52189661752378,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-06-06,811.5337198321424,68.73832601920611,64.75365378921552,32.35772561090644,1.964597822605278,1.9302519725617842,120.57226890055836,0.8900000000000048,1.1716376730105378,0.020000000000000108,18.521422463142862,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-06-07,879.7238192858731,68.19029913625342,66.207360251414,34.28333945704867,1.9256138485312075,1.9461301558919293,130.70350144917464,0.8900000000000048,1.1649397932194434,0.020000000000000108,18.521066847357172,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-06-08,946.6689148845745,66.9452453605935,67.06482173995039,36.15542637688482,1.8720869216278846,1.9457446757424792,140.64973080569183,0.8900000000000048,1.1550115676036596,0.020000000000000108,18.520800135517902,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-06-09,1012.0132407852814,65.34443822212589,67.30845082338564,37.96422653767337,1.808800162132357,1.9288673303362738,150.35810288772097,0.8900000000000048,1.1415114229554935,0.020000000000000108,18.52060010163845,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-06-10,1075.4952247066099,63.482068162392814,66.96470786543848,39.702824072615144,1.7385975359496255,1.896593936666235,159.7897641405809,0.8900000000000048,1.1241872194467444,0.020000000000000108,18.52045007622886,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-06-11,1136.976460546766,61.48129902095435,66.09851247632524,41.368213723498265,1.665389651639015,1.8511038235404025,168.9241636031735,0.8900000000000048,1.1029207959683822,0.020000000000000108,18.520337557171672,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-06-12,1196.4634378470512,59.48702468588391,64.8090521012647,42.96210082268195,1.5938870997505947,1.7954794513657113,177.7622794573901,0.8900000000000048,1.0776618316239932,0.020000000000000108,18.520253167878778,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-06-13,1254.1238388894922,57.6604365816399,63.22663846185682,44.49150127958425,1.5294004573274922,1.733571126985824,186.3290389401663,0.8900000000000048,1.0483076212939497,0.020000000000000108,18.52018987590911,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
