date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_boosters_per_hundred,reproduction_rate,icu_patients,weekly_hosp_admissions,new_tests_smoothed,positive_rate,tests_per_case,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,gdp_per_capita,diabetes_prevalence,hospital_beds_per_thousand,population,excess_mortality_cumulative,excess_mortality
2020-03-11,1132.2374057002112,247.40142738920042,140.04857001048248,22.4826142178137,2.7193369692783715,1.61475235507937,13.461952137616688,0.010000000000000038,2.8691470185377987,198.30685922059308,184.01535409443795,53504.69264705904,0.06011052419978834,17.168536317197734,0.030000000000000117,0.030000000000000117,18073.000000000073,18073.000000000073,0.020000000000000077,28.85743655735238,46.60000000000018,45229.24000000017,8.310000000000032,8.00000000000003,83369840.00000033,0.33000000000000135,1.420000000000005
2020-03-12,1443.1604175190064,325.7228901250328,178.74803737555862,26.299897387269894,3.9853541794278877,2.0916842208271107,17.159444607625183,0.010000000000000044,2.8485026951900148,197.55714829391957,220.22667981834607,53504.299591952404,0.06023595437433113,17.132606642737183,0.03000000000000013,0.03000000000000013,18073.00000000008,18073.00000000008,0.020000000000000087,29.958722618025483,46.60000000000019,45229.240000000194,8.310000000000036,8.000000000000034,83369840.00000036,0.33000000000000146,1.4200000000000057
2020-03-13,1868.3092433267186,435.8214500759993,230.09965876857962,32.15223396482223,5.973582538255483,2.8113063136487813,22.215385653521132,0.010000000000000047,2.8241816432412548,197.2997131919978,265.9934584739734,53503.82218911628,0.060422879530863866,17.079633438050692,0.030000000000000138,0.030000000000000138,18073.000000000084,18073.000000000084,0.020000000000000094,31.339625997132607,46.60000000000021,45229.24000000021,8.310000000000038,8.000000000000036,83369840.00000039,0.33000000000000157,1.4200000000000064
2020-03-14,2435.0094211828273,573.8871282809827,296.687644528924,40.70297637859413,8.632158461545545,3.8510012284492645,28.954756434711047,0.010000000000000049,2.796064157447105,198.2387312417685,322.9324241722228,53503.44265993684,0.06068626113489653,17.0065366493202,0.030000000000000145,0.030000000000000145,18073.000000000087,18073.000000000087,0.020000000000000098,33.02002428130135,46.60000000000022,45229.240000000216,8.31000000000004,8.000000000000037,83369840.0000004,0.3300000000000016,1.4200000000000068
2020-03-15,3162.8261835341864,732.5052621771252,380.2232662021237,52.48266214819911,11.832506047193448,5.272236215454607,37.61024832150848,0.01000000000000005,2.7640052932630956,201.1741033763816,392.80562065017625,53503.447298766536,0.061041683569336674,16.91060869254932,0.03000000000000015,0.03000000000000015,18073.00000000009,18073.00000000009,0.0200000000000001,34.9992990771687,46.600000000000236,45229.24000000022,8.310000000000041,8.000000000000039,83369840.00000042,0.3300000000000017,1.420000000000007
2020-03-16,4026.149679667455,866.8398710025936,480.18199021397254,66.09832498865433,13.655278048646565,6.95029690949013,47.87730615063373,0.010000000000000052,2.7279779518477776,207.00729052517596,477.51596403320525,53504.213738457656,0.06150427495883841,16.789750313852867,0.030000000000000155,0.030000000000000155,18073.000000000095,18073.000000000095,0.020000000000000104,37.25457902668719,46.600000000000236,45229.24000000023,8.310000000000043,8.00000000000004,83369840.00000043,0.33000000000000174,1.4200000000000073
2020-03-17,5041.609108490098,1018.0967099746362,597.9615658666862,82.02469719979732,15.956083617286502,8.937348732537785,59.953699069989,0.010000000000000054,2.687911712108203,216.5532862519948,579.350111357161,53505.243270876286,0.0620928382257777,16.641728655603913,0.03000000000000016,0.03000000000000016,18073.000000000095,18073.000000000095,0.020000000000000108,39.75947838766251,46.600000000000236,45229.24000000024,8.310000000000043,8.00000000000004,83369840.00000045,0.33000000000000174,1.4186278511404637
2020-03-18,6240.942206286785,1201.3110586606822,734.8506162228991,101.72674849777968,19.724334852589998,11.374505893294765,74.21687158755978,0.010000000000000054,2.6437681409008063,230.30764406844054,700.4588828068186,53506.16734326718,0.06282611587960209,16.464554410254994,0.03000000000000016,0.03000000000000016,18073.000000000095,18073.000000000095,0.020000000000000108,42.47722546818716,46.600000000000236,45229.240000000245,8.310000000000043,8.00000000000004,83369840.00000045,0.33000000000000174,1.4146257503001276
2020-03-19,7659.292773008576,1419.8340373697872,891.5656142356959,127.11445374566857,25.404417913844625,14.439767105814674,91.08477133772885,0.010000000000000054,2.595470578849493,248.87349323232627,842.564006966137,53507.36914028821,0.06371864961170554,16.25713314077835,0.03000000000000016,0.03000000000000016,18073.000000000095,18073.000000000095,0.020000000000000108,45.36157617935635,46.600000000000236,45229.240000000245,8.310000000000043,8.00000000000004,83369840.00000045,0.33000000000000174,1.4077891945239709
2020-03-20,9326.433816989807,1668.2536469672273,1067.9036148461341,160.13386875139787,33.03194950519609,18.30896737848839,110.9114699060118,0.010000000000000054,2.5429576529477242,272.85623498565434,1007.2422521541458,53510.321312229804,0.06477813671473548,16.019636031592647,0.03000000000000016,0.03000000000000016,18073.000000000095,18073.000000000095,0.020000000000000108,48.36148885720642,46.600000000000236,45229.240000000245,8.310000000000043,8.00000000000004,83369840.00000045,0.33000000000000174,1.3994952803236753
2020-03-21,11260.184913485755,1934.5855487354438,1262.4818040563873,202.46043711623145,42.33596923943369,23.126491855779726,133.90887844760869,0.010000000000000054,2.4861847878685213,303.0127159936046,1195.7872159417268,53517.7047689171,0.06600390912022383,15.753660212354585,0.03000000000000016,0.03000000000000016,18073.000000000095,18073.000000000095,0.020000000000000108,51.41389282260755,46.600000000000236,45229.240000000245,8.310000000000043,8.00000000000004,83369840.00000045,0.33000000000000174,1.392923011632545
