date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests_smoothed,positive_rate,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,cardiovasc_death_rate,male_smokers,population
2020-03-11,5.00000000000002,0.0,0.0,4.000000000000015,0.0,0.0,585575.0000000023,0.32000000000000123,950.0000000000036,0.16000000000000061,1.5900000000000063,2193.000000000009,2193.000000000009,0.780000000000003,17.315125946939506,14.950000000000053,39.80000000000015,170.05000000000067,14.500000000000055,281646.0000000011
2020-03-12,5.000000000000022,0.003070458952811896,0.0,4.000000000000017,0.0,0.0,585575.0000000026,0.3200000000000014,950.0000000000041,0.1600000000000007,1.590000000000007,2193.00000000001,2193.00000000001,0.7800000000000034,17.97758007752851,14.95000000000006,39.80000000000017,170.05000000000075,14.50000000000006,281646.0000000012
2020-03-13,5.000000000000024,0.015231092436974854,0.0,4.000000000000018,0.0,0.0,585575.0000000028,0.3200000000000015,950.0000000000043,0.16000000000000075,1.5900000000000074,2193.0000000000105,2193.0000000000105,0.7800000000000036,18.8854866095362,14.950000000000065,39.80000000000018,170.0500000000008,14.500000000000066,281646.00000000134
2020-03-14,5.000000000000025,0.03622939560439578,0.0032929864253393734,4.000000000000019,0.0,0.0,585575.0000000029,0.32000000000000156,950.0000000000045,0.16000000000000078,1.5900000000000079,2193.000000000011,2193.000000000011,0.7800000000000037,20.044895176932403,14.950000000000069,39.800000000000196,170.05000000000084,14.50000000000007,281646.0000000014
2020-03-15,5.000000000000026,0.065067974305107,0.011143947963800947,4.0000000000000195,0.0,0.0,585575.000000003,0.3200000000000016,950.0000000000048,0.1600000000000008,1.590000000000008,2193.0000000000114,2193.0000000000114,0.7800000000000038,21.42797374210464,14.950000000000072,39.8000000000002,170.05000000000086,14.500000000000071,281646.00000000146
2020-03-16,4.976050420168093,0.07624118758080192,0.02180851042340022,4.00000000000002,0.0,0.0,585575.000000003,0.32000000000000167,950.000000000005,0.16000000000000084,1.5900000000000083,2193.000000000012,2193.000000000012,0.7800000000000039,23.010789938123445,14.950000000000074,39.80000000000021,170.0500000000009,14.500000000000073,281646.0000000015
2020-03-17,4.930147058823556,0.09371935222406313,0.03602186439479653,4.00000000000002,0.0,0.0,585575.000000003,0.3200000000000017,950.000000000005,0.16000000000000086,1.5900000000000083,2193.000000000012,2193.000000000012,0.780000000000004,24.765004218298508,14.950000000000076,39.80000000000021,170.05000000000092,14.500000000000075,281646.0000000015
2020-03-18,4.8806742889463735,0.13160173136261777,0.05594092964709947,4.00000000000002,0.0,0.0,585575.000000003,0.3200000000000017,950.000000000005,0.16000000000000086,1.5900000000000083,2193.000000000012,2193.000000000012,0.7800000000000041,26.676143920026444,14.950000000000077,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2020-03-19,4.855237455559172,0.19658429787555143,0.08435097842472364,4.00000000000002,0.0,0.0,585575.000000003,0.3200000000000017,950.000000000005,0.16000000000000086,1.5900000000000083,2193.000000000012,2193.000000000012,0.7800000000000041,28.735946175313998,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2020-03-20,4.885287173763762,0.2898105569554685,0.12407060292002979,4.00000000000002,0.0,0.0,585575.000000003,0.3200000000000017,950.000000000005,0.16000000000000086,1.5900000000000083,2193.000000000012,2193.000000000012,0.7800000000000041,30.92925665798846,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2020-03-21,5.002087552268531,0.4082596630301124,0.17750544087780556,4.00000000000002,0.0,0.0,585575.000000003,0.3200000000000017,950.000000000005,0.16000000000000086,1.5900000000000083,2193.000000000012,2193.000000000012,0.7800000000000041,33.20966292012359,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2020-03-22,5.233692361033985,0.5457875074535812,0.24631346979862626,4.00000000000002,0.0,0.0,585575.000000003,0.3200000000000017,950.000000000005,0.16000000000000086,1.5900000000000083,2193.000000000012,2193.000000000012,0.7800000000000041,35.545046317436,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2020-03-23,5.568643543561535,0.6661764418377631,0.33059935574263566,4.00000000000002,0.0,0.0,585575.000000003,0.3200000000000017,950.000000000005,0.16000000000000086,1.5900000000000083,2193.000000000012,2193.000000000012,0.7800000000000041,37.913110045122956,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2020-03-24,6.025173672538647,0.8015877289219568,0.4316371380093048,4.00000000000002,0.0,0.0,585575.000000003,0.3200000000000017,950.000000000005,0.16000000000000086,1.5900000000000083,2193.000000000012,2193.000000000012,0.7800000000000041,40.2980251647408,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2020-03-25,6.636349549814469,0.9632140675382698,0.5502886162736249,4.00000000000002,0.0,0.0,585575.000000003,0.3200000000000017,950.000000000005,0.16000000000000086,1.5900000000000083,2193.000000000012,2193.000000000012,0.7800000000000041,42.687915124363684,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2020-03-26,7.43892990638155,1.1528242545968204,0.6867120989214451,4.00000000000002,0.0,0.0,585575.000000003,0.3200000000000017,950.000000000005,0.16000000000000086,1.5900000000000083,2193.000000000012,2193.000000000012,0.7800000000000041,45.06596074534136,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2020-03-27,8.465008677362132,1.3651191605662347,0.8401439643009757,4.00000000000002,0.0,0.0,585575.000000003,0.3200000000000017,950.000000000005,0.16000000000000086,1.5900000000000083,2193.000000000012,2193.000000000012,0.7800000000000041,47.42358610522458,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2020-03-28,9.735747458247861,1.58949871108402,1.0087348316614158,4.00000000000002,0.0,0.0,585575.000000003,0.3200000000000017,950.000000000005,0.16000000000000086,1.5900000000000083,2193.000000000012,2193.000000000012,0.7800000000000041,49.75660069721198,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2020-03-29,11.256674847079582,1.8113871231643435,1.1894266893569239,4.00000000000002,0.0,0.0,585575.000000003,0.3200000000000017,950.000000000005,0.16000000000000086,1.5900000000000083,2193.000000000012,2193.000000000012,0.7800000000000041,52.080986722004084,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2020-03-30,13.017942463687216,2.017008344958911,1.3823607409995962,4.00000000000002,0.0,0.0,585575.000000003,0.3200000000000017,950.000000000005,0.16000000000000086,1.5900000000000083,2193.000000000012,2193.000000000012,0.7800000000000041,54.42845384240813,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
