date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,people_vaccinated_per_hundred,reproduction_rate,icu_patients,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,cardiovasc_death_rate,handwashing_facilities,population
2020-11-28,143763.9929046415,103.16946272804293,104.75299496491422,8890.210757608435,7.746942034007217,8.152208833775106,0.09000000000000047,0.010000000000000054,1.0863097833907076,111.00000000000061,1064.774018002297,1047.9284615624038,0.09656879928132109,10.373993992936905,1971.0000000000105,1971.0000000000105,0.020000000000000108,78.62627559704183,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-29,143867.05666943156,103.06376479005301,104.24129034133286,8897.776507120365,7.565749511930761,8.025436037096046,0.09000000000000047,0.010000000000000054,1.1011350524751589,111.00000000000061,1071.2421812457449,1053.997671317247,0.09585387806474013,10.441104738400172,1971.0000000000105,1971.0000000000105,0.020000000000000108,76.82962201775561,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-30,143969.35101855738,102.29434912583014,103.70843624339474,8905.18498215024,7.4084750298756825,7.886904758914482,0.09000000000000047,0.010000000000000054,1.1166633449478383,111.00000000000061,1079.4218912672125,1060.1533278253642,0.09559192761772137,10.466859581595877,1971.0000000000105,1971.0000000000105,0.020000000000000108,74.77342077963871,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-12-01,144071.03495105464,101.68393249724927,103.18848054389073,8912.424095371582,7.239113221340191,7.735691174227888,0.09000000000000047,0.010000000000000054,1.1328528739338926,111.00000000000061,1089.9823686766554,1066.8673714346355,0.09582904590721487,10.447552572428338,1971.0000000000105,1971.0000000000105,0.020000000000000108,72.52485937916998,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-12-02,144172.86717967773,101.8322286230987,102.7894938920811,8919.474761897154,7.050666525572057,7.571955678667047,0.09000000000000047,0.010000000000000054,1.1496296360580487,111.00000000000061,1101.9020156800852,1074.406734135125,0.09660950259460005,10.381252664615385,1971.0000000000105,1971.0000000000105,0.020000000000000108,70.12811932429354,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-12-03,144275.93047525623,103.06329557850711,102.6561806970183,8926.318789587067,6.84402768991273,7.3968108120061125,0.09000000000000047,0.010000000000000054,1.166887385414579,111.00000000000061,1115.211773557092,1083.0755095541572,0.09794209785739168,10.268665742805444,1971.0000000000105,1971.0000000000105,0.020000000000000108,67.61057688817822,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-12-04,144381.4249249621,105.49444970585851,102.94183736503925,8932.94479677984,6.626007192773923,7.212222200795155,0.09000000000000047,0.010000000000000054,1.1845281764235733,111.00000000000061,1130.4983098058299,1093.239162870209,0.09984636007694823,10.110679979373003,1971.0000000000105,1971.0000000000105,0.020000000000000108,65.02815697124039,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-12-05,144490.5128760101,109.08795104797841,103.7873209778843,8939.35265059071,6.4078538108700425,7.020934265334579,0.09000000000000047,0.010000000000000054,1.202424574463771,111.00000000000061,1147.558315418369,1105.0659429348173,0.10233774355480246,9.910629570825822,1971.0000000000105,1971.0000000000105,0.020000000000000108,62.45265942203089,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-12-06,144604.20264343312,113.68976742302341,105.30527580128668,8945.556795635353,6.2041450446425195,6.826414499905921,0.09000000000000047,0.010000000000000054,1.220444481267998,111.00000000000061,1165.3449162664288,1118.5106562961373,0.10546597734935992,9.671403011991389,1971.0000000000105,1971.0000000000105,0.020000000000000108,59.95538015152648,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-12-07,144721.21801360283,117.01537016972411,107.40820652775895,8951.61900267352,6.0622070381683875,6.634072187146643,0.09000000000000047,0.010000000000000054,1.2384372717460876,111.00000000000061,1184.646179119668,1133.5442074774373,0.10927239833199424,9.396688975218506,1971.0000000000105,1971.0000000000105,0.020000000000000108,57.60475554027712,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-12-08,144842.3033938481,121.08538024526354,110.17974749439728,8957.535292729135,5.9162900556140166,6.445065290974082,0.09000000000000047,0.010000000000000054,1.25625135393885,111.00000000000061,1206.015936860761,1150.1215201846794,0.11379576610516909,9.092460170327918,1971.0000000000105,1971.0000000000105,0.020000000000000108,55.46109154208573,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-12-09,144969.2804219215,126.97702807341133,113.77175745337732,8963.285470839688,5.750178110553442,6.2592352966080735,0.09000000000000047,0.010000000000000054,1.2737384508128982,111.00000000000061,1228.9241051989015,1168.269453002118,0.11905303013802375,8.764078482626363,1971.0000000000105,1971.0000000000105,0.020000000000000108,53.572610511767984,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-12-10,145104.39840629263,135.11798437115436,118.35090115402801,8968.84380578007,5.558334940381152,6.0755058195795275,0.09000000000000047,0.010000000000000054,1.2907479234361139,111.00000000000061,1252.7737834887062,1187.9235344833291,0.12501181526673716,8.417409217496608,1971.0000000000105,1971.0000000000105,0.020000000000000108,51.97248632597214,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-12-11,145249.84715636802,145.44875007539252,124.05858552938675,8974.187039855427,5.3432340753569765,5.892181562486851,0.09000000000000047,0.010000000000000054,1.307163075738044,111.00000000000061,1278.0849917858914,1209.0106857687688,0.13161487308547648,8.05995251751807,1971.0000000000105,1971.0000000000105,0.020000000000000108,50.676620723793974,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
