date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,life_expectancy,population
2020-03-11,1.0000000000000038,0.07926859499031705,0.0,0.0,1949.3200000000072,75.12000000000027,808.0000000000032
2020-03-12,1.0000000000000042,0.07636791966373618,0.0,0.0,1949.3200000000081,75.1200000000003,808.0000000000035
2020-03-13,1.0000000000000044,0.0723211886165805,0.0,0.0,1949.3200000000088,75.12000000000033,808.0000000000038
2020-03-14,1.0000000000000047,0.06703985720257766,0.0,0.0,1949.3200000000093,75.12000000000035,808.000000000004
2020-03-15,1.0000000000000049,0.06055785023871417,0.0,0.0,1949.3200000000097,75.12000000000036,808.0000000000041
2020-03-16,0.996218487394963,0.04921606059435561,0.0,0.0,1941.9486344537913,75.12000000000037,808.0000000000042
2020-03-17,0.9889705882352993,0.037461495995217246,0.0,0.0,1927.8201838235395,75.12000000000039,808.0000000000043
2020-03-18,0.9811590982546916,0.028306206030026367,0.0,0.0,1912.5931162128413,75.12000000000039,808.0000000000043
2020-03-19,0.977142756140923,0.02368602168476929,0.0,0.0,1904.763993591437,75.12000000000039,808.0000000000043
2020-03-20,0.9818874484890162,0.024729609993376606,0.0,0.0,1914.0129014637807,75.12000000000039,808.0000000000043
2020-03-21,1.0003296135160848,0.03196026502573711,0.0,0.0,1949.962521120463,75.12000000000039,808.0000000000043
2020-03-22,1.0368987938474725,0.045447251128708246,0.0,0.0,2021.2474338267755,75.12000000000039,808.0000000000043
2020-03-23,1.0913780385013139,0.06113779775183192,0.0,0.0,2127.4447334179195,75.12000000000039,808.0000000000043
2020-03-24,1.1665134900912426,0.08012936641342164,0.0,0.0,2273.907521459694,75.12000000000039,808.0000000000043
2020-03-25,1.2663039928108386,0.10353593883721579,0.0,0.0,2468.430811586048,75.12000000000039,808.0000000000043
2020-03-26,1.3947182984219646,0.1312233826993407,0.0,0.0,2718.750957752243,75.12000000000039,808.0000000000043
2020-03-27,1.5547329707460174,0.16212148014021371,0.0,0.0,3030.670225424724,75.12000000000039,808.0000000000043
2020-03-28,1.7476108140323667,0.1944579491484703,0.0,0.0,3406.650219973526,75.12000000000039,808.0000000000043
2020-03-29,1.9723596942346857,0.22593395959890972,0.0,0.0,3844.756957966577,75.12000000000039,808.0000000000043
2020-03-30,2.2278476633715583,0.2563767786843153,0.0,0.0,4342.783910136221,75.12000000000039,808.0000000000043
2020-03-31,2.51466402807166,0.28748297186068367,0.0,0.0,4901.879822065652,75.12000000000039,808.0000000000043
2020-04-01,2.8307459202134138,0.31658184751219076,0.0,0.0,5518.023513769675,75.12000000000039,808.0000000000043
2020-04-02,3.1718797375097756,0.3415087838241889,0.0,0.0,6183.001344926492,75.12000000000039,808.0000000000043
2020-04-03,3.5320772239468177,0.3604787113329128,0.0,0.0,6885.140313801539,75.12000000000039,808.0000000000043
2020-04-04,3.9038575301126732,0.37199122483775887,0.0,0.0,7609.857881440374,75.12000000000039,808.0000000000043
2020-04-05,4.278458758444241,0.3747594173354949,0.0,0.0,8340.074339813327,75.12000000000039,808.0000000000043
2020-04-06,4.649778134767255,0.3714380180759591,0.0,0.0,9063.893453470224,75.12000000000039,808.0000000000043
2020-04-07,5.014030433654635,0.3643412802020894,0.0,0.0,9773.936622100098,75.12000000000039,808.0000000000043
2020-04-08,5.366195094148548,0.352231396479945,0.0,0.0,10460.417183769661,75.12000000000039,808.0000000000043
2020-04-09,5.701133069156992,0.33498802699796815,0.0,0.0,11113.31750789837,75.12000000000039,808.0000000000043
2020-04-10,6.014424462501237,0.31332893233638853,0.0,0.0,11724.02181498973,75.12000000000039,808.0000000000043
2020-04-11,6.302996756701406,0.2886004484442762,0.0,0.0,12286.540791429778,75.12000000000039,808.0000000000043
2020-04-12,6.565595983815658,0.2626203427973315,0.0,0.0,12798.430050585928,75.12000000000039,808.0000000000043
2020-04-13,6.803140103569575,0.23755995651622766,0.0,0.0,13261.478978631127,75.12000000000039,808.0000000000043
2020-04-14,7.014038982008155,0.2109107560103125,0.0,0.0,13672.587899131737,75.12000000000039,808.0000000000043
2020-04-15,7.1978272326276524,0.1837971587982969,0.0,0.0,14030.849625059876,75.12000000000039,808.0000000000043
2020-04-16,7.355367838821106,0.15754728732755274,0.0,0.0,14337.946383306888,75.12000000000039,808.0000000000043
2020-04-17,7.4890048707124794,0.13364204274194777,0.0,0.0,14598.447508068422,75.12000000000039,808.0000000000043
2020-04-18,7.60267802278227,0.11367691020772139,0.0,0.0,14820.032710883272,75.12000000000039,808.0000000000043
2020-04-19,7.702008517086714,0.09933331290789195,0.0,0.0,15013.659533162476,75.12000000000039,808.0000000000043
2020-04-20,7.791842522268828,0.08983611913470056,0.0,0.0,15188.774683485324,75.12000000000039,808.0000000000043
2020-04-21,7.874133992541968,0.08229305573758011,0.0,0.0,15349.1870378241,75.12000000000039,808.0000000000043
2020-04-22,7.9521260276967265,0.0779932242530882,0.0,0.0,15501.218430921426,75.12000000000039,808.0000000000043
2020-04-23,8.029705380501063,0.07758024462808387,0.0,0.0,15652.445384277064,75.12000000000039,808.0000000000043
2020-04-24,8.110918337250405,0.08121362561715223,0.0,0.0,15810.75540213801,75.12000000000039,808.0000000000043
2020-04-25,8.199607628180221,0.08868979258067299,0.0,0.0,15983.639193491055,75.12000000000039,808.0000000000043
2020-04-26,8.299140110275449,0.09953285833337175,0.0,0.0,16177.659838557229,75.12000000000039,808.0000000000043
2020-04-27,8.412202529377575,0.1130627012807336,0.0,0.0,16398.054676267653,75.12000000000039,808.0000000000043
2020-04-28,8.540648341764934,0.12844602402131322,0.0,0.0,16648.43668415616,75.12000000000039,808.0000000000043
2020-04-29,8.685382830337934,0.1447346472984674,0.0,0.0,16930.570538004024,75.12000000000039,808.0000000000043
2020-04-30,8.846276941757989,0.16089423046415469,0.0,0.0,17244.2046565735,75.12000000000039,808.0000000000043
2020-05-01,9.022102664301698,0.17582581182678472,0.0,0.0,17586.94523515801,75.12000000000039,808.0000000000043
